Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2020,3,1,0,0,0,0,28.6,32.8,25.9,11.5,33.5
Marina Barrage,2020,3,2,0,0,0,0,—,32.6,26.2,10.8,32.4
Marina Barrage,2020,3,3,0,0,0,0,—,—,—,11.2,32.8
Marina Barrage,2020,3,4,1.8,1.8,1.8,1.8,—,—,—,9.7,39.2
Marina Barrage,2020,3,5,0,0,0,0,28.3,31,27.3,6.8,24.1
Marina Barrage,2020,3,6,0,0,0,0,28.7,31.5,26.4,6.8,23.8
Marina Barrage,2020,3,7,6.8,5.6,6.2,6.8,28.4,33.9,25.9,7.2,27
Marina Barrage,2020,3,8,0,0,0,0,28.8,32.7,26.7,5.8,16.9
Marina Barrage,2020,3,9,0,0,0,0,29.1,34,26.1,4.7,16.9
Marina Barrage,2020,3,10,0,0,0,0,29.6,34.8,27,5.4,18.4
Marina Barrage,2020,3,11,0.2,0.2,0.2,0.2,29.3,33.9,27.2,7.6,24.1
Marina Barrage,2020,3,12,0,0,0,0,29.2,33,26.9,10.4,34.2
Marina Barrage,2020,3,13,0,0,0,0,29.7,33.4,26.8,7.9,25.9
Marina Barrage,2020,3,14,0,0,0,0,29.5,32.9,27.6,7.9,24.8
Marina Barrage,2020,3,15,6.4,6.4,6.4,6.4,—,—,—,10.1,43.2
Marina Barrage,2020,3,16,0.6,0.6,0.6,0.6,—,—,—,11.5,37.1
Marina Barrage,2020,3,17,0,0,0,0,—,—,—,11.9,37.1
Marina Barrage,2020,3,18,10,9.4,9.8,9.8,—,32.2,26.7,10.4,32
Marina Barrage,2020,3,19,0,0,0,0,—,—,—,7.2,25.9
Marina Barrage,2020,3,20,0,0,0,0,—,—,—,7.6,26.3
Marina Barrage,2020,3,21,0.6,0.4,0.6,0.6,28.8,32.4,27.2,6.8,23.8
Marina Barrage,2020,3,22,26.8,18.8,25.4,26.8,—,—,—,5,28.4
Marina Barrage,2020,3,23,—,—,—,—,—,—,—,—,—
Marina Barrage,2020,3,24,0,0,0,0,—,—,—,9.7,33.5
Marina Barrage,2020,3,25,0,0,0,0,—,33.5,26.4,5.8,23
Marina Barrage,2020,3,26,7.4,7.2,7.4,7.4,29.4,33.2,27.2,8.3,28.1
Marina Barrage,2020,3,27,11.4,11.2,11.2,11.2,—,—,—,7.9,32.4
Marina Barrage,2020,3,28,0,0,0,0,—,—,—,6.8,24.5
Marina Barrage,2020,3,29,0,0,0,0,—,—,—,8.6,28.8
Marina Barrage,2020,3,30,0,0,0,0,—,—,—,6.1,20.5
Marina Barrage,2020,3,31,0,0,0,0,—,—,—,6.5,23
