Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2022,9,1,    22.0,    21.8,    22.0,    22.0,    28.8,    33.9,    24.2,     4.1,    23.7
Ang Mo Kio,2022,9,2,    10.2,     4.8,     6.2,     7.4,    26.8,    28.8,    25.6,     4.5,    23.0
Ang Mo Kio,2022,9,3,     0.0,     0.0,     0.0,     0.0,    28.6,    32.0,    26.1,     7.5,    36.7
Ang Mo Kio,2022,9,4,    16.2,    11.8,    15.8,    16.0,    27.9,    31.2,    23.6,     3.4,    23.7
Ang Mo Kio,2022,9,5,     6.4,     6.2,     6.4,     6.4,    27.1,    32.0,    23.6,     4.7,    38.5
Ang Mo Kio,2022,9,6,     0.0,     0.0,     0.0,     0.0,    28.6,    33.4,    25.2,     4.8,    26.3
Ang Mo Kio,2022,9,7,     0.6,     0.6,     0.6,     0.6,    27.4,    30.1,    26.4,     5.6,    29.8
Ang Mo Kio,2022,9,8,     0.0,     0.0,     0.0,     0.0,    28.6,    32.5,    26.4,     4.0,    25.9
Ang Mo Kio,2022,9,9,     2.8,     1.0,     1.4,     2.2,    26.8,    28.2,    25.4,     4.6,    21.7
Ang Mo Kio,2022,9,10,     0.0,     0.0,     0.0,     0.0,    28.4,    32.2,    26.1,     5.4,    20.9
Ang Mo Kio,2022,9,11,     0.6,     0.6,     0.6,     0.6,    27.4,    29.8,    25.5,     5.4,    30.9
Ang Mo Kio,2022,9,12,     0.0,     0.0,     0.0,     0.0,    28.5,    33.3,    24.9,     5.1,    27.0
Ang Mo Kio,2022,9,13,     1.2,     0.6,     0.6,     0.6,    27.3,    31.3,    24.4,     5.4,    28.9
Ang Mo Kio,2022,9,14,     0.0,     0.0,     0.0,     0.0,    27.0,    29.3,    25.7,     8.0,    43.5
Ang Mo Kio,2022,9,15,     0.0,     0.0,     0.0,     0.0,    28.2,    31.4,    25.7,     5.1,    25.6
Ang Mo Kio,2022,9,16,     0.0,     0.0,     0.0,     0.0,    29.1,    32.7,    26.2,     5.3,    25.6
Ang Mo Kio,2022,9,17,     0.8,     0.8,     0.8,     0.8,    28.7,    30.7,    26.8,     5.1,    29.8
Ang Mo Kio,2022,9,18,    60.4,    18.8,    29.8,    41.8,    26.0,    28.3,    22.5,     5.1,    31.3
Ang Mo Kio,2022,9,19,     0.0,     0.0,     0.0,     0.0,    27.8,    30.4,    25.5,     4.8,    21.7
Ang Mo Kio,2022,9,20,    19.4,    17.0,    19.2,    19.4,    27.3,    29.3,    22.8,     3.9,    35.6
Ang Mo Kio,2022,9,21,     0.0,     0.0,     0.0,     0.0,    28.9,    33.0,    25.8,     5.4,    26.7
Ang Mo Kio,2022,9,22,    41.4,    15.0,    19.2,    36.6,    26.9,    29.0,    22.6,     6.8,    42.0
Ang Mo Kio,2022,9,23,     0.0,     0.0,     0.0,     0.0,    29.2,    33.4,    26.5,     5.1,    29.4
Ang Mo Kio,2022,9,24,     1.2,     0.8,     0.8,     1.0,    28.0,    31.6,    25.4,     4.9,    25.6
Ang Mo Kio,2022,9,25,    46.6,    14.6,    17.4,    29.0,    26.8,    30.3,    22.3,     5.6,    44.3
Ang Mo Kio,2022,9,26,     0.0,     0.0,     0.0,     0.0,    28.1,    30.7,    25.7,     4.9,    27.0
Ang Mo Kio,2022,9,27,     0.0,     0.0,     0.0,     0.0,    28.8,    32.7,    25.4,     5.1,    27.4
Ang Mo Kio,2022,9,28,     0.0,     0.0,     0.0,     0.0,    29.1,    32.8,    26.1,     5.3,    24.8
Ang Mo Kio,2022,9,29,    36.4,    32.2,    36.0,    36.4,    28.1,    31.4,    23.1,     4.3,    27.0
Ang Mo Kio,2022,9,30,     0.0,     0.0,     0.0,     0.0,    29.0,    33.1,    26.3,     6.1,    30.6
