Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sembawang,2010,1,1,3.1,—,—,—,26.9,32.6,24.1,10.1,27.7
Sembawang,2010,1,2,0,—,—,—,26.9,31.3,22.9,6.9,24.1
Sembawang,2010,1,3,12.1,—,—,—,27,33,23.6,10.1,31.3
Sembawang,2010,1,4,0,—,—,—,26,28.9,22.5,9.2,42.5
Sembawang,2010,1,5,0,—,—,—,27.3,32.7,24,8.9,37.1
Sembawang,2010,1,6,3,—,—,—,—,32.6,24.7,8.8,38.9
Sembawang,2010,1,7,1.9,—,—,—,25.6,28.8,22.7,9.5,51.8
Sembawang,2010,1,8,14.7,—,—,—,26.3,31.2,23.1,11.7,53.6
Sembawang,2010,1,9,0,—,—,—,27,31.2,24,14.6,37.1
Sembawang,2010,1,10,0,—,—,—,26.6,32.5,21.5,11.7,29.5
Sembawang,2010,1,11,0,—,—,—,27.1,32.3,22.7,11.6,31.3
Sembawang,2010,1,12,0.2,—,—,—,26.7,32.3,22.4,13.8,38.9
Sembawang,2010,1,13,0,—,—,—,26.6,31.3,24.2,13.3,40.7
Sembawang,2010,1,14,0,—,—,—,26.9,30.6,24.6,17.1,46.4
Sembawang,2010,1,15,0,—,—,—,—,30.7,24,17.3,40.7
Sembawang,2010,1,16,0,—,—,—,—,32,21.7,13.7,40.7
Sembawang,2010,1,17,0,—,—,—,27.3,32.2,23.1,13.8,38.9
Sembawang,2010,1,18,0.2,—,—,—,26.7,31,24.7,15,48.2
Sembawang,2010,1,19,2.3,—,—,—,26.7,32.5,23,8.1,48.2
Sembawang,2010,1,20,0.2,—,—,—,26.8,32.2,22.6,11,38.9
Sembawang,2010,1,21,3,—,—,—,26.9,31.6,23.4,10.6,35.3
Sembawang,2010,1,22,6.3,—,—,—,25.7,30.5,21.5,9.2,55.4
Sembawang,2010,1,23,0,—,—,—,27.7,32.6,24.1,14.9,37.1
Sembawang,2010,1,24,0,—,—,—,27.6,32.4,24.4,16.4,38.9
Sembawang,2010,1,25,0,—,—,—,27.4,32.2,24.3,15.4,37.1
Sembawang,2010,1,26,0,—,—,—,27.7,32.4,23.9,14.5,40.7
Sembawang,2010,1,27,0,—,—,—,27.5,31.3,24.9,17.4,42.5
Sembawang,2010,1,28,0,—,—,—,27.6,32.1,24.5,15.5,42.5
Sembawang,2010,1,29,0,—,—,—,27.4,32.2,23.9,14.1,40.7
Sembawang,2010,1,30,0,—,—,—,27.7,32.5,24.7,14.3,35.3
Sembawang,2010,1,31,0,—,—,—,—,32.9,25.2,16.2,40.7
