Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2021,12,1,     0.0,     0.0,     0.0,     0.0,    29.6,    34.3,    26.9,     7.1,    36.3
Newton,2021,12,2,     8.8,     3.4,     6.0,     7.4,    26.0,    28.3,    22.9,     5.8,    42.4
Newton,2021,12,3,     0.0,     0.0,     0.0,     0.0,    26.6,    30.7,    24.3,     6.6,    41.1
Newton,2021,12,4,     0.0,     0.0,     0.0,     0.0,    26.9,    30.6,    24.7,     8.0,    41.5
Newton,2021,12,5,     0.0,     0.0,     0.0,     0.0,    27.1,    30.6,    25.7,     8.0,    39.6
Newton,2021,12,6,     0.0,     0.0,     0.0,     0.0,    27.4,    31.3,    25.3,     7.8,    37.8
Newton,2021,12,7,     0.2,     0.2,     0.2,     0.2,    27.8,    31.4,    25.4,     9.1,    49.6
Newton,2021,12,8,     0.0,     0.0,     0.0,     0.0,    27.4,    31.3,    25.5,     8.9,    39.6
Newton,2021,12,9,     4.2,     4.2,     4.2,     4.2,    27.6,    32.2,    25.5,     8.0,    40.4
Newton,2021,12,10,    21.8,     9.4,    12.0,    13.6,    26.3,    31.6,    23.8,     8.2,    45.0
Newton,2021,12,11,     4.0,     1.4,     2.2,     2.8,    26.1,    30.2,    24.4,     6.0,    59.8
Newton,2021,12,12,     0.0,     0.0,     0.0,     0.0,    26.2,    29.3,    25.0,     6.8,    40.0
Newton,2021,12,13,     0.0,     0.0,     0.0,     0.0,    26.5,    29.7,    24.8,     7.7,    46.9
Newton,2021,12,14,     4.8,     4.6,     4.6,     4.8,    27.3,    31.4,    24.9,     7.9,    38.5
Newton,2021,12,15,     2.2,     1.6,     1.6,     1.6,    27.2,    30.5,    25.1,     7.4,    32.8
Newton,2021,12,16,     0.0,     0.0,     0.0,     0.0,    27.9,    31.5,    25.4,     8.3,    36.3
Newton,2021,12,17,    17.6,     3.8,     3.8,     5.4,    26.5,    29.9,    24.3,     9.7,    67.0
Newton,2021,12,18,     5.2,     2.6,     4.2,     5.0,    27.4,    31.6,    24.5,     6.7,    69.1
Newton,2021,12,19,    14.6,     7.0,     9.8,    11.6,    26.5,    29.6,    23.3,     8.5,    45.7
Newton,2021,12,20,     0.0,     0.0,     0.0,     0.0,    27.3,    32.1,    24.6,     6.0,    26.7
Newton,2021,12,21,     0.0,     0.0,     0.0,     0.0,    27.9,    33.3,    25.5,     6.6,    26.7
Newton,2021,12,22,     0.0,     0.0,     0.0,     0.0,    27.7,    31.7,    26.1,     5.5,    27.0
Newton,2021,12,23,     0.0,     0.0,     0.0,     0.0,    27.1,    30.6,    25.8,     4.2,    20.2
Newton,2021,12,24,     0.6,     0.2,     0.4,     0.6,    27.0,    30.9,    25.6,     4.6,    32.8
Newton,2021,12,25,    10.2,     4.8,     5.2,     7.8,    27.0,    31.4,    25.1,     6.4,    33.2
Newton,2021,12,26,     0.2,     0.2,     0.2,     0.2,    27.3,    30.7,    25.4,     6.8,    33.9
Newton,2021,12,27,     2.0,     2.0,     2.0,     2.0,    27.9,    34.6,    25.3,     7.2,    34.6
Newton,2021,12,28,     0.0,     0.0,     0.0,     0.0,    27.8,    32.6,    25.2,     8.8,    44.6
Newton,2021,12,29,     1.2,     0.8,     0.8,     1.2,    27.0,    31.8,    25.0,     6.1,    30.9
Newton,2021,12,30,    11.0,     5.2,     8.0,    10.6,    26.6,    31.8,    24.9,     5.6,    27.4
Newton,2021,12,31,-,-,-,-,-,-,-,-,-
