Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,1999,8,1,0,—,—,—,—,32.3,24.5,11.5,—
Paya Lebar,1999,8,2,0,—,—,—,—,31.7,25,11.7,—
Paya Lebar,1999,8,3,0,—,—,—,—,32.2,25.7,13.3,—
Paya Lebar,1999,8,4,0,—,—,—,—,31.9,26,11.9,—
Paya Lebar,1999,8,5,9,—,—,—,—,31.8,24.5,7.1,—
Paya Lebar,1999,8,6,0,—,—,—,—,31.5,25.1,8.7,—
Paya Lebar,1999,8,7,0,—,—,—,—,31.7,25.3,9.7,—
Paya Lebar,1999,8,8,0,—,—,—,—,32.1,24.6,8.7,—
Paya Lebar,1999,8,9,1.3,—,—,—,—,33,25.1,8.6,—
Paya Lebar,1999,8,10,22.6,—,—,—,—,32.7,21.7,9.9,—
Paya Lebar,1999,8,11,0,—,—,—,—,32.9,23.2,8.6,—
Paya Lebar,1999,8,12,10,—,—,—,—,28.4,21.8,5.6,—
Paya Lebar,1999,8,13,1.2,—,—,—,—,31.7,23.6,8.8,—
Paya Lebar,1999,8,14,0.1,—,—,—,—,32.5,23.4,8.7,—
Paya Lebar,1999,8,15,0,—,—,—,—,30,24.2,6.9,—
Paya Lebar,1999,8,16,0,—,—,—,—,32.1,24.1,10.3,—
Paya Lebar,1999,8,17,49,—,—,—,—,32.5,23.7,8.7,—
Paya Lebar,1999,8,18,0,—,—,—,—,33,24.2,10.2,—
Paya Lebar,1999,8,19,1.9,—,—,—,—,31.2,23.6,8.8,—
Paya Lebar,1999,8,20,1.1,—,—,—,—,29.2,24,11.9,—
Paya Lebar,1999,8,21,35.5,—,—,—,—,29.9,23.4,11.7,—
Paya Lebar,1999,8,22,6,—,—,—,—,29.9,23.3,8.8,—
Paya Lebar,1999,8,23,0.6,—,—,—,—,31.3,24.6,7.3,—
Paya Lebar,1999,8,24,0.3,—,—,—,—,30.7,24.1,9,—
Paya Lebar,1999,8,25,46.5,—,—,—,—,28.4,23,6.3,—
Paya Lebar,1999,8,26,2.2,—,—,—,—,32.1,23.3,7,—
Paya Lebar,1999,8,27,0,—,—,—,—,32.9,24.2,9.1,—
Paya Lebar,1999,8,28,0,—,—,—,—,32,24.2,8.1,—
Paya Lebar,1999,8,29,33.4,—,—,—,—,28.1,22.5,6.7,—
Paya Lebar,1999,8,30,0,—,—,—,—,31.5,23.3,6.8,—
Paya Lebar,1999,8,31,0,—,—,—,—,32.8,24,9.6,—
