Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2021,7,1,     7.8,     6.4,     6.4,     6.4,    28.8,    32.4,    25.6,    10.2,    34.3
Choa Chu Kang (South),2021,7,2,     0.0,     0.0,     0.0,     0.0,    28.4,    31.9,    26.3,     8.6,    27.8
Choa Chu Kang (South),2021,7,3,     0.0,     0.0,     0.0,     0.0,    28.4,    33.2,    25.3,     9.1,    27.8
Choa Chu Kang (South),2021,7,4,     2.8,     0.8,     1.0,     2.0,    26.4,    29.1,    24.4,     7.8,    27.0
Choa Chu Kang (South),2021,7,5,    23.6,    17.4,    22.0,    23.0,    27.2,    31.0,    22.6,     9.6,    41.9
Choa Chu Kang (South),2021,7,6,     7.0,     4.2,     4.4,     6.8,    27.0,    30.5,    23.9,     8.8,    35.9
Choa Chu Kang (South),2021,7,7,    18.4,    10.4,    17.4,    18.2,    27.4,    31.3,    24.7,     8.4,    33.2
Choa Chu Kang (South),2021,7,8,     0.0,     0.0,     0.0,     0.0,    29.0,    33.0,    25.4,     9.3,    29.4
Choa Chu Kang (South),2021,7,9,     5.8,     2.4,     3.6,     4.4,    27.9,    33.4,    24.2,     8.7,    25.2
Choa Chu Kang (South),2021,7,10,     7.2,     2.6,     3.0,     3.6,    25.5,    28.1,    24.0,     8.3,    25.2
Choa Chu Kang (South),2021,7,11,    18.2,    11.8,    11.8,    11.8,    25.9,    30.4,    23.7,     8.1,    37.8
Choa Chu Kang (South),2021,7,12,    46.8,    31.2,    36.0,    38.6,    26.2,    33.5,    23.2,     8.0,    28.9
Choa Chu Kang (South),2021,7,13,    76.0,    31.8,    43.2,    53.0,    24.5,    26.7,    22.9,     8.6,    34.3
Choa Chu Kang (South),2021,7,14,     0.2,     0.2,     0.2,     0.2,    26.4,    29.1,    23.9,     9.5,    27.8
Choa Chu Kang (South),2021,7,15,     0.0,     0.0,     0.0,     0.0,    27.9,    32.4,    24.1,    10.0,    29.8
Choa Chu Kang (South),2021,7,16,     0.0,     0.0,     0.0,     0.0,    29.0,    33.1,    25.7,     9.8,    30.6
Choa Chu Kang (South),2021,7,17,     0.0,     0.0,     0.0,     0.0,    29.5,    33.0,    26.3,    10.7,    31.7
Choa Chu Kang (South),2021,7,18,     0.0,     0.0,     0.0,     0.0,    29.5,    32.9,    27.1,    10.6,    30.6
Choa Chu Kang (South),2021,7,19,     0.0,     0.0,     0.0,     0.0,    28.3,    31.1,    26.6,     8.7,    41.9
Choa Chu Kang (South),2021,7,20,     0.0,     0.0,     0.0,     0.0,    29.3,    33.4,    26.1,     8.7,    24.4
Choa Chu Kang (South),2021,7,21,     0.0,     0.0,     0.0,     0.0,    29.7,    33.7,    26.7,    11.5,    33.2
Choa Chu Kang (South),2021,7,22,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    26.8,    11.5,    34.6
Choa Chu Kang (South),2021,7,23,     0.2,     0.2,     0.2,     0.2,    28.8,    33.3,    25.5,    10.6,    48.5
Choa Chu Kang (South),2021,7,24,     0.0,     0.0,     0.0,     0.0,    29.4,    34.2,    26.0,    11.5,    32.8
Choa Chu Kang (South),2021,7,25,     0.0,     0.0,     0.0,     0.0,    30.1,    33.4,    27.3,    11.8,    35.0
Choa Chu Kang (South),2021,7,26,     0.0,     0.0,     0.0,     0.0,    29.6,    32.6,    27.3,    12.2,    33.2
Choa Chu Kang (South),2021,7,27,     0.0,     0.0,     0.0,     0.0,    29.6,    33.2,    27.0,    10.8,    37.0
Choa Chu Kang (South),2021,7,28,     0.0,     0.0,     0.0,     0.0,    29.7,    32.6,    28.0,    11.7,    31.7
Choa Chu Kang (South),2021,7,29,     0.0,     0.0,     0.0,     0.0,    30.0,    32.9,    28.2,    11.9,    38.2
Choa Chu Kang (South),2021,7,30,     0.0,     0.0,     0.0,     0.0,    30.1,    33.6,    27.7,    11.3,    32.0
Choa Chu Kang (South),2021,7,31,    32.2,    19.2,    21.0,    29.0,    27.8,    31.4,    23.9,     9.8,    35.9
