Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2022,3,1,    24.6,    23.8,    24.6,    24.6,    27.0,    30.9,    24.1,    10.9,    39.6
Admiralty,2022,3,2,    90.4,    57.8,    83.6,    89.8,    26.4,    33.2,    22.1,     9.5,    40.0
Admiralty,2022,3,3,    15.6,     7.6,     7.8,     9.0,    26.7,    32.7,    23.4,     9.7,    50.4
Admiralty,2022,3,4,     0.0,     0.0,     0.0,     0.0,    27.2,    30.9,    25.2,    11.8,    35.9
Admiralty,2022,3,5,    63.6,    36.2,    46.0,    63.0,    26.8,    32.7,    23.4,     8.1,    36.7
Admiralty,2022,3,6,     0.0,     0.0,     0.0,     0.0,    27.0,    32.5,    25.0,     6.2,    19.4
Admiralty,2022,3,7,    25.8,    13.6,    20.2,    25.0,    26.6,    31.4,    23.3,     8.1,    44.6
Admiralty,2022,3,8,     1.2,     1.0,     1.0,     1.0,    27.5,    31.8,    25.1,     8.2,    30.2
Admiralty,2022,3,9,     0.2,     0.2,     0.2,     0.2,    27.7,    31.5,    25.5,    11.7,    35.9
Admiralty,2022,3,10,     0.0,     0.0,     0.0,     0.0,    27.5,    32.2,    24.8,    12.5,    36.3
Admiralty,2022,3,11,    15.6,     8.6,    12.4,    14.2,    27.5,    33.9,    24.6,     9.1,    31.7
Admiralty,2022,3,12,     0.0,     0.0,     0.0,     0.0,    28.0,    34.3,    24.9,    10.6,    33.2
Admiralty,2022,3,13,    24.0,    12.4,    21.4,    24.0,    28.2,    35.2,    25.2,     7.9,    24.4
Admiralty,2022,3,14,     0.6,     0.6,     0.6,     0.6,    28.0,    34.0,    24.9,     8.7,    37.4
Admiralty,2022,3,15,    11.6,     4.8,     5.2,     6.2,    26.3,    32.1,    24.3,     7.5,    24.8
Admiralty,2022,3,16,     0.0,     0.0,     0.0,     0.0,    27.9,    33.2,    24.7,     6.5,    26.7
Admiralty,2022,3,17,     2.4,     1.2,     1.6,     1.6,    27.3,    32.7,    25.7,     6.5,    40.0
Admiralty,2022,3,18,     0.0,     0.0,     0.0,     0.0,    27.9,    33.4,    25.2,     8.1,    28.5
Admiralty,2022,3,19,     0.0,     0.0,     0.0,     0.0,    29.4,    34.6,    26.1,     8.2,    26.7
Admiralty,2022,3,20,     0.8,     0.6,     0.8,     0.8,    29.0,    34.0,    26.2,     8.1,    26.7
Admiralty,2022,3,21,     1.6,     0.8,     0.8,     1.6,    28.1,    33.1,    23.7,     7.0,    46.5
Admiralty,2022,3,22,     1.2,     1.2,     1.2,     1.2,    28.0,    31.8,    25.9,     8.6,    26.7
Admiralty,2022,3,23,    22.2,    19.6,    22.0,    22.2,    27.6,    32.9,    24.3,     7.8,    33.5
Admiralty,2022,3,24,     7.2,     5.6,     5.8,     7.0,    27.9,    35.3,    24.8,     8.0,    29.1
Admiralty,2022,3,25,     0.4,     0.4,     0.4,     0.4,    28.1,    33.8,    26.1,     8.9,    30.2
Admiralty,2022,3,26,    25.4,    20.4,    24.6,    24.8,    27.9,    34.8,    23.2,     7.8,    55.7
Admiralty,2022,3,27,     0.0,     0.0,     0.0,     0.0,    28.4,    33.4,    24.6,     6.7,    28.9
Admiralty,2022,3,28,    34.4,    26.4,    33.8,    34.4,    27.7,    34.4,    22.5,     7.5,    65.6
Admiralty,2022,3,29,     2.0,     2.0,     2.0,     2.0,    28.1,    34.7,    25.3,     7.9,    37.4
Admiralty,2022,3,30,     0.6,     0.4,     0.6,     0.6,    28.7,    34.5,    25.7,     7.3,    30.2
Admiralty,2022,3,31,    11.2,    10.6,    11.2,    11.2,    27.6,    32.6,    21.8,     7.7,    54.4
