Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2010,10,1,0,—,—,—,—,32.7,25,5.8,14.8
Paya Lebar,2010,10,2,36.8,—,—,—,—,32.8,23.9,6.6,20.5
Paya Lebar,2010,10,3,0,—,—,—,—,31.4,25.4,5.1,25.9
Paya Lebar,2010,10,4,2,—,—,—,—,33.2,26.2,5.3,18.4
Paya Lebar,2010,10,5,0,—,—,—,—,33.8,25.7,6.3,16.6
Paya Lebar,2010,10,6,2.8,—,—,—,—,33,26.9,5.4,13
Paya Lebar,2010,10,7,0.4,—,—,—,—,29.1,25.4,3.5,14.8
Paya Lebar,2010,10,8,0.2,—,—,—,—,33.6,25.3,3.1,13
Paya Lebar,2010,10,9,0.1,—,—,—,—,34.2,26.3,4.9,16.6
Paya Lebar,2010,10,10,0,—,—,—,—,34.3,27.2,6.6,16.6
Paya Lebar,2010,10,11,0,—,—,—,—,34.1,27,6,18.4
Paya Lebar,2010,10,12,7.2,—,—,—,—,31.7,24.1,3.5,11.2
Paya Lebar,2010,10,13,0.3,—,—,—,—,31.5,24.7,3.7,22.3
Paya Lebar,2010,10,14,0,—,—,—,—,33.8,27.1,6.5,20.5
Paya Lebar,2010,10,15,0,—,—,—,—,35.1,27.3,6.5,20.5
Paya Lebar,2010,10,16,0,—,—,—,—,34.8,27.7,6,18.4
Paya Lebar,2010,10,17,0.8,—,—,—,—,32.1,26.8,4.4,16.6
Paya Lebar,2010,10,18,44.5,—,—,—,—,33,23.8,4.1,33.5
Paya Lebar,2010,10,19,5.4,—,—,—,—,32,25.3,4,16.6
Paya Lebar,2010,10,20,1.7,—,—,—,—,32.2,25.7,5.3,14.8
Paya Lebar,2010,10,21,0.3,—,—,—,—,30.5,25.3,4,22.3
Paya Lebar,2010,10,22,73.9,—,—,—,—,30.7,23.8,4,40.7
Paya Lebar,2010,10,23,6.7,—,—,—,—,33.5,24.8,4.4,14.8
Paya Lebar,2010,10,24,4.1,—,—,—,—,31,25,4.1,16.6
Paya Lebar,2010,10,25,3.5,—,—,—,—,29.2,24.5,4.1,11.2
Paya Lebar,2010,10,26,13.2,—,—,—,—,32.7,24.2,4.4,14.8
Paya Lebar,2010,10,27,0,—,—,—,—,29.4,24.3,4.1,14.8
Paya Lebar,2010,10,28,3.8,—,—,—,—,33.8,24,—,—
Paya Lebar,2010,10,29,52.4,—,—,—,—,34.3,22.6,4.3,31.3
Paya Lebar,2010,10,30,9.5,—,—,—,—,31.9,23.3,4.2,22.3
Paya Lebar,2010,10,31,2,—,—,—,—,32,24.8,6.7,14.8
