Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,1985,3,1,70.8,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,2,0.1,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,3,6.7,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,4,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,5,20.7,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,6,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,7,1.1,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,8,52.5,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,9,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,10,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,11,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,12,0.7,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,13,0.3,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,14,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,15,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,16,12.4,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,17,9.9,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,18,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,19,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,20,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,21,3.7,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,22,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,23,0.3,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,24,9.2,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,25,7.2,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,26,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,27,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,28,0,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,29,1.1,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,30,0.5,—,—,—,—,—,—,—,—
Sentosa Island,1985,3,31,1,—,—,—,—,—,—,—,—
