Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2023,12,1,    15.2,     3.2,     5.4,    10.6,    27.0,    31.6,    24.3,     8.3,    27.8
Tai Seng,2023,12,2,     0.0,     0.0,     0.0,     0.0,    28.0,    32.1,    25.9,     7.0,    28.5
Tai Seng,2023,12,3,     1.6,     0.8,     1.2,     1.6,    26.8,    27.7,    25.8,     5.4,    29.1
Tai Seng,2023,12,4,     0.0,     0.0,     0.0,     0.0,    27.6,    30.6,    25.8,     5.3,    27.4
Tai Seng,2023,12,5,    26.8,    24.6,    26.4,    26.6,    28.1,    34.9,    24.1,     5.8,    45.4
Tai Seng,2023,12,6,    34.6,    24.6,    27.4,    34.4,    26.6,    31.8,    24.1,     6.8,    41.9
Tai Seng,2023,12,7,    21.6,    10.6,    20.0,    21.6,    27.4,    32.3,    25.1,     6.3,    30.9
Tai Seng,2023,12,8,     0.0,     0.0,     0.0,     0.0,    28.5,    32.4,    25.8,    10.3,    29.8
Tai Seng,2023,12,9,     0.0,     0.0,     0.0,     0.0,    28.4,    31.2,    26.1,     9.1,    32.8
Tai Seng,2023,12,10,     0.0,     0.0,     0.0,     0.0,    28.4,    31.1,    26.6,     8.6,    29.1
Tai Seng,2023,12,11,    22.6,    14.6,    15.0,    15.6,    27.8,    32.7,    25.1,     9.8,    33.2
Tai Seng,2023,12,12,    16.4,     9.4,     9.6,    10.0,    26.7,    30.7,    24.5,     7.6,    34.3
Tai Seng,2023,12,13,    23.6,    15.2,    16.8,    23.4,    27.4,    32.7,    25.4,     6.6,    35.2
Tai Seng,2023,12,14,    25.8,    16.4,    24.0,    25.6,    27.3,    31.7,    25.1,     5.8,    32.8
Tai Seng,2023,12,15,     0.0,     0.0,     0.0,     0.0,    28.4,    34.0,    25.8,     7.2,    25.6
Tai Seng,2023,12,16,     0.2,     0.2,     0.2,     0.2,    28.2,    32.2,    26.6,     8.9,    32.0
Tai Seng,2023,12,17,     0.2,     0.2,     0.2,     0.2,    28.2,    32.1,    26.2,    12.7,    36.7
Tai Seng,2023,12,18,     2.8,     2.4,     2.6,     2.6,    28.2,    31.5,    25.9,     9.3,    34.3
Tai Seng,2023,12,19,     9.2,     6.6,     6.6,     6.6,    27.4,    32.0,    25.7,     8.7,    36.3
Tai Seng,2023,12,20,     0.2,     0.2,     0.2,     0.2,    27.9,    32.2,    26.2,     9.3,    35.0
Tai Seng,2023,12,21,    17.0,    11.2,    13.0,    15.6,    27.3,    32.0,    24.9,    11.7,    38.2
Tai Seng,2023,12,22,    13.4,     6.2,     9.2,    11.6,    27.7,    31.2,    24.7,    16.5,    42.4
Tai Seng,2023,12,23,     1.0,     0.4,     0.6,     0.6,    26.8,    28.0,    25.7,     6.4,    26.7
Tai Seng,2023,12,24,     2.0,     1.0,     1.4,     1.4,    28.0,    32.9,    25.5,     6.4,    23.7
Tai Seng,2023,12,25,    40.2,    32.6,    37.4,    38.6,    26.7,    30.9,    23.5,     9.4,    38.5
Tai Seng,2023,12,26,     3.2,     2.8,     2.8,     3.2,    27.2,    30.2,    25.7,    10.7,    42.0
Tai Seng,2023,12,27,    12.0,     3.6,     3.8,     5.8,    26.5,    28.7,    24.6,    11.3,    35.0
Tai Seng,2023,12,28,    43.2,    17.4,    23.0,    35.8,    26.8,    31.2,    25.1,     8.1,    29.1
Tai Seng,2023,12,29,     3.0,     1.4,     1.4,     1.8,    27.6,    31.3,    25.4,    11.2,    38.2
Tai Seng,2023,12,30,     0.2,     0.2,     0.2,     0.2,    28.5,    31.4,    26.6,    11.5,    35.2
Tai Seng,2023,12,31,     5.6,     1.2,     1.8,     2.0,    26.7,    27.9,    25.5,     9.7,    32.0
