Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2004,8,1,84.3,—,—,—,—,30.5,22.5,9.6,—
Tengah,2004,8,2,0,—,—,—,—,28,21.6,7.6,—
Tengah,2004,8,3,0,—,—,—,27.2,32,22.6,12.3,—
Tengah,2004,8,4,0,—,—,—,—,32.6,23.2,12.6,—
Tengah,2004,8,5,0,—,—,—,—,31.5,23.5,12.1,—
Tengah,2004,8,6,0,—,—,—,—,31.7,22.8,11.7,—
Tengah,2004,8,7,0,—,—,—,—,32.2,23.1,10.2,—
Tengah,2004,8,8,0,—,—,—,—,32.6,22.4,10.5,—
Tengah,2004,8,9,0,—,—,—,27.7,32.1,23.7,11.4,—
Tengah,2004,8,10,0,—,—,—,27.7,32.1,23.1,13.6,—
Tengah,2004,8,11,0,—,—,—,—,31.7,22.8,13.3,—
Tengah,2004,8,12,0,—,—,—,—,32.5,23.6,9.3,—
Tengah,2004,8,13,0,—,—,—,27.4,31.7,23.7,10.2,—
Tengah,2004,8,14,0,—,—,—,—,32.7,23.4,9.2,—
Tengah,2004,8,15,0.1,—,—,—,—,32.6,23.9,8.2,—
Tengah,2004,8,16,0,—,—,—,—,32.4,23,9.1,—
Tengah,2004,8,17,0,—,—,—,—,32.8,23,10.8,—
Tengah,2004,8,18,10,—,—,—,—,32.7,23.4,9,—
Tengah,2004,8,19,0.1,—,—,—,—,32.5,22.7,9.3,—
Tengah,2004,8,20,6.8,—,—,—,25.6,32.5,22.5,8,—
Tengah,2004,8,21,0,—,—,—,27.4,33.1,22.4,9.5,—
Tengah,2004,8,22,0,—,—,—,28.5,33,24.5,10.6,—
Tengah,2004,8,23,0,—,—,—,28.5,33.8,24.4,10.6,—
Tengah,2004,8,24,10.9,—,—,—,—,32.8,24.7,10.1,—
Tengah,2004,8,25,35.8,—,—,—,—,29.2,23,5.9,—
Tengah,2004,8,26,0,—,—,—,—,33.6,23.1,9.3,—
Tengah,2004,8,27,0,—,—,—,27.3,32.6,24.4,9,—
Tengah,2004,8,28,0,—,—,—,28,33.4,23.8,12.4,—
Tengah,2004,8,29,0,—,—,—,—,33,24.1,10.5,—
Tengah,2004,8,30,0,—,—,—,—,33.4,23.8,9.8,—
Tengah,2004,8,31,0,—,—,—,28.7,33.7,24.3,9.3,—
