Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2023,4,1,     0.2,     0.2,     0.2,     0.2,    26.5,    31.0,    24.4,     5.5,    27.0
Tengah,2023,4,2,     0.0,     0.0,     0.0,     0.0,    27.6,    32.2,    24.8,     5.0,    25.1
Tengah,2023,4,3,     6.9,     1.6,     2.6,     3.8,    25.7,    28.6,    24.5,     5.3,    29.0
Tengah,2023,4,4,     0.0,     0.0,     0.0,     0.0,    28.3,    33.7,    24.3,     6.5,    26.5
Tengah,2023,4,5,     7.5,     5.5,     6.7,     7.5,    26.7,    29.4,    23.6,     5.1,    32.4
Tengah,2023,4,6,     0.0,     0.0,     0.0,     0.0,    27.3,    31.2,    24.3,     6.3,    24.5
Tengah,2023,4,7,     0.0,     0.0,     0.0,     0.0,    26.7,    29.9,    24.5,     4.2,    17.7
Tengah,2023,4,8,     9.7,     7.1,     9.5,     9.7,    26.9,    33.5,    24.3,     4.0,    34.3
Tengah,2023,4,9,     1.4,     1.4,     1.4,     1.4,    26.9,    32.0,    24.5,     5.4,    28.3
Tengah,2023,4,10,    27.9,    25.7,    27.5,    27.9,    26.6,    33.5,    23.6,     4.9,    40.2
Tengah,2023,4,11,     0.0,     0.0,     0.0,     0.0,    28.1,    34.1,    24.0,     5.1,    21.9
Tengah,2023,4,12,     0.0,     0.0,     0.0,     0.0,    28.8,    33.8,    24.3,     5.6,    21.3
Tengah,2023,4,13,     3.8,     3.2,     3.8,     3.8,    28.1,    32.8,    25.6,     5.5,    31.7
Tengah,2023,4,14,     2.2,     2.0,     2.2,     2.2,    28.4,    34.1,    24.9,     5.3,    23.2
Tengah,2023,4,15,     0.0,     0.0,     0.0,     0.0,    29.1,    33.6,    26.0,     6.9,    24.0
Tengah,2023,4,16,     0.0,     0.0,     0.0,     0.0,    28.5,    32.5,    25.4,     6.4,    27.7
Tengah,2023,4,17,     0.0,     0.0,     0.0,     0.0,    28.4,    32.7,    25.1,     7.9,    33.8
Tengah,2023,4,18,    51.9,    27.3,    44.6,    46.7,    28.4,    34.0,    23.9,     5.6,    25.6
Tengah,2023,4,19,     0.2,     0.2,     0.2,     0.4,    27.6,    31.6,    24.7,     5.0,    18.6
Tengah,2023,4,20,    61.8,    27.5,    42.8,    60.4,    26.2,    29.9,    22.8,     5.5,    48.2
Tengah,2023,4,21,     3.2,     1.6,     2.8,     3.2,    27.8,    32.8,    24.3,     6.1,    19.0
Tengah,2023,4,22,     0.2,     0.2,     0.2,     0.2,    28.4,    32.7,    25.2,     4.6,    21.1
Tengah,2023,4,23,    10.5,     9.9,    10.5,    10.5,    28.5,    33.6,    25.8,     5.6,    52.7
Tengah,2023,4,24,    64.9,    30.7,    57.2,    64.5,    27.6,    33.5,    24.7,     5.1,    37.1
Tengah,2023,4,25,     0.2,     0.2,     0.2,     0.2,    27.2,    32.3,    25.0,     3.4,    21.0
Tengah,2023,4,26,    28.7,    21.8,    28.1,    28.7,    27.5,    34.4,    24.6,     4.9,    27.6
Tengah,2023,4,27,    13.9,    11.1,    13.1,    13.5,    27.0,    32.8,    24.5,     4.0,    23.5
Tengah,2023,4,28,    10.3,     6.7,    10.3,    10.3,    26.5,    32.4,    24.3,     3.5,    26.1
Tengah,2023,4,29,    28.5,    23.4,    27.1,    28.1,    27.2,    33.8,    24.4,     3.6,    33.0
Tengah,2023,4,30,     2.4,     1.8,     2.0,     2.0,    26.8,    31.5,    24.9,     4.5,    24.9
