Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2004,9,1,0.4,—,—,—,—,32.5,25,11.4,—
Paya Lebar,2004,9,2,38,—,—,—,—,32.1,23.4,10.5,—
Paya Lebar,2004,9,3,3.2,—,—,—,—,32.2,24.7,9.6,—
Paya Lebar,2004,9,4,0,—,—,—,—,32.9,24.8,9.8,—
Paya Lebar,2004,9,5,0.8,—,—,—,—,32,24.4,7.7,—
Paya Lebar,2004,9,6,24.1,—,—,—,—,30.7,22.5,8.1,—
Paya Lebar,2004,9,7,0,—,—,—,—,32.5,23,9.3,—
Paya Lebar,2004,9,8,0,—,—,—,—,32.6,24.2,8.9,—
Paya Lebar,2004,9,9,0,—,—,—,—,31.9,24.6,8.6,—
Paya Lebar,2004,9,10,1.1,—,—,—,—,33.4,25.1,7.4,—
Paya Lebar,2004,9,11,1.4,—,—,—,—,32.8,24.2,6.5,—
Paya Lebar,2004,9,12,0,—,—,—,—,31.7,24.7,10.2,—
Paya Lebar,2004,9,13,0,—,—,—,—,32.4,25,12.3,—
Paya Lebar,2004,9,14,12.7,—,—,—,—,31.8,24.6,8.8,—
Paya Lebar,2004,9,15,1.7,—,—,—,—,32.4,23.7,6.6,—
Paya Lebar,2004,9,16,12.9,—,—,—,—,29.3,23.2,7,—
Paya Lebar,2004,9,17,0,—,—,—,—,32.4,24.2,7.4,—
Paya Lebar,2004,9,18,0,—,—,—,—,33.3,24.8,8.2,—
Paya Lebar,2004,9,19,19.7,—,—,—,—,32.9,23.1,7.8,—
Paya Lebar,2004,9,20,1.9,—,—,—,—,31.8,23.5,7.8,—
Paya Lebar,2004,9,21,43.5,—,—,—,—,32,23.3,6.9,—
Paya Lebar,2004,9,22,0,—,—,—,—,32.5,24.1,8.9,—
Paya Lebar,2004,9,23,0,—,—,—,—,33.1,24.3,8.8,—
Paya Lebar,2004,9,24,0,—,—,—,—,32.9,24.8,7.1,—
Paya Lebar,2004,9,25,0,—,—,—,—,32.8,24,6.4,—
Paya Lebar,2004,9,26,2.7,—,—,—,—,33.6,23.7,7.9,—
Paya Lebar,2004,9,27,17,—,—,—,—,31.3,24.1,8.2,—
Paya Lebar,2004,9,28,0,—,—,—,—,33.2,23.7,7.6,—
Paya Lebar,2004,9,29,10.8,—,—,—,—,28.1,24,6.4,—
Paya Lebar,2004,9,30,1.8,—,—,—,—,27.9,23.1,8,—
