Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Paya Lebar,2020,4,1,     0.0,-,-,-,    30.1,    34.2,    27.0,     6.8,    25.9
Paya Lebar,2020,4,2,    54.3,-,-,-,    29.1,    35.6,    25.4,     6.8,    33.3
Paya Lebar,2020,4,3,    20.7,-,-,-,    28.9,    33.8,    24.2,     7.8,    33.3
Paya Lebar,2020,4,4,     0.0,-,-,-,    30.3,    35.2,    27.0,     9.6,    33.3
Paya Lebar,2020,4,5,     0.0,-,-,-,    29.9,    34.2,    27.1,     7.1,    29.6
Paya Lebar,2020,4,6,     0.7,-,-,-,    29.4,    32.5,    24.0,     5.9,    27.8
Paya Lebar,2020,4,7,    27.4,-,-,-,    28.7,    33.9,    24.0,     5.7,    24.1
Paya Lebar,2020,4,8,     8.9,-,-,-,    28.7,    34.8,    24.8,     6.7,    35.2
Paya Lebar,2020,4,9,     0.0,-,-,-,    29.7,    35.0,    25.7,     7.9,    31.5
Paya Lebar,2020,4,10,     0.0,-,-,-,    29.8,    34.5,    26.1,     6.6,    22.2
Paya Lebar,2020,4,11,     0.0,-,-,-,    29.7,    34.2,    26.8,     6.9,    25.9
Paya Lebar,2020,4,12,     0.1,-,-,-,    29.7,    33.4,    27.2,     7.2,    24.1
Paya Lebar,2020,4,13,     6.9,-,-,-,    29.6,    34.9,    26.4,     7.6,    33.3
Paya Lebar,2020,4,14,     0.0,-,-,-,    30.0,    34.5,    26.6,    10.3,    33.3
Paya Lebar,2020,4,15,     1.9,-,-,-,    29.9,    35.1,    26.8,     9.5,    48.2
Paya Lebar,2020,4,16,     0.0,-,-,-,    30.5,    35.4,    27.1,    10.7,    40.7
Paya Lebar,2020,4,17,     0.0,-,-,-,    30.5,    34.4,    27.0,     8.5,    27.8
Paya Lebar,2020,4,18,     0.0,-,-,-,    30.4,    35.2,    27.1,     9.0,    33.3
Paya Lebar,2020,4,19,     0.0,-,-,-,    31.2,    35.7,    27.4,     7.9,    35.2
Paya Lebar,2020,4,20,     0.0,-,-,-,    31.1,    35.3,    27.6,     9.5,    33.3
Paya Lebar,2020,4,21,     9.7,-,-,-,    29.9,    35.2,    26.5,     6.7,    38.9
Paya Lebar,2020,4,22,     0.4,-,-,-,    30.6,    34.4,    27.6,     7.6,    35.2
Paya Lebar,2020,4,23,     6.1,-,-,-,    29.9,    33.5,    26.6,     5.9,    25.9
Paya Lebar,2020,4,24,     4.6,-,-,-,    28.8,    34.2,    25.7,     4.1,    33.3
Paya Lebar,2020,4,25,     0.7,-,-,-,    28.4,    33.0,    26.5,     3.6,    31.5
Paya Lebar,2020,4,26,    17.5,-,-,-,    28.2,    31.8,    26.0,     3.5,    35.2
Paya Lebar,2020,4,27,    10.0,-,-,-,    28.2,    31.5,    25.0,     7.3,    37.0
Paya Lebar,2020,4,28,     0.0,-,-,-,    29.4,    33.8,    26.7,     5.5,    29.6
Paya Lebar,2020,4,29,    35.5,-,-,-,    29.4,    32.2,    25.2,     7.7,    27.8
Paya Lebar,2020,4,30,   123.9,-,-,-,    27.6,    32.8,    24.8,     3.9,    42.6
