Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2020,10,1,    11.3,-,-,-,-,-,-,     4.9,    22.2
Seletar,2020,10,2,     5.2,-,-,-,-,-,-,     8.6,    38.9
Seletar,2020,10,3,    14.4,     8.8,    13.4,    19.2,-,-,-,    12.7,    40.7
Seletar,2020,10,4,     0.0,     0.0,     0.0,     0.0,-,-,-,     6.7,    25.9
Seletar,2020,10,5,     0.0,     0.0,     0.0,     0.0,-,-,-,     7.2,    27.8
Seletar,2020,10,6,     0.0,     0.0,     0.0,     0.0,-,-,-,     8.5,    31.5
Seletar,2020,10,7,     1.4,     1.2,     1.4,     1.4,-,-,-,     8.6,    35.2
Seletar,2020,10,8,     6.6,     3.0,     4.0,     5.0,-,-,-,     7.9,    38.9
Seletar,2020,10,9,     0.2,     0.2,     0.2,     0.2,-,-,-,     7.6,    25.9
Seletar,2020,10,10,     2.2,     2.0,     2.2,     2.2,-,-,-,     7.2,    50.0
Seletar,2020,10,11,     2.0,     1.0,     1.4,     1.6,-,-,-,    10.6,    44.4
Seletar,2020,10,12,     0.0,     0.0,     0.0,     0.0,-,-,-,    15.9,    44.4
Seletar,2020,10,13,     0.0,     0.0,     0.0,     0.0,-,-,-,     8.4,    35.2
Seletar,2020,10,14,     6.8,     3.2,     3.4,     3.6,-,-,-,     7.9,    42.6
Seletar,2020,10,15,    13.8,    13.2,    13.4,    13.8,-,-,-,    10.4,    38.9
Seletar,2020,10,16,     1.2,     1.2,     1.2,     1.2,-,-,-,     8.6,    42.6
Seletar,2020,10,17,     0.0,     0.0,     0.0,     0.0,-,-,-,     9.3,    31.5
Seletar,2020,10,18,     9.2,     9.2,     9.2,     9.2,-,-,-,     7.2,    46.3
Seletar,2020,10,19,     0.0,     0.0,     0.0,     0.0,-,-,-,     7.3,    24.1
Seletar,2020,10,20,     1.4,     1.0,     1.4,     1.4,-,-,-,     6.0,    27.8
Seletar,2020,10,21,     0.6,     0.4,     0.6,     0.6,-,-,-,     7.0,    35.2
Seletar,2020,10,22,     5.0,     1.8,     3.2,     4.2,-,-,-,     8.7,    37.0
Seletar,2020,10,23,     3.2,     3.2,     3.2,     3.2,-,-,-,     5.7,    25.9
Seletar,2020,10,24,     0.6,     0.6,     0.6,     0.6,-,-,-,     5.0,    18.5
Seletar,2020,10,25,     6.4,     4.6,     5.8,     6.0,-,-,-,     7.3,    44.4
Seletar,2020,10,26,     1.0,     0.6,     0.8,     0.8,-,-,-,     5.4,    42.6
Seletar,2020,10,27,     0.0,     0.0,     0.0,     0.0,-,-,-,     6.7,    33.3
Seletar,2020,10,28,    12.4,     9.8,    12.2,    12.2,-,-,-,     4.8,    29.6
Seletar,2020,10,29,     0.0,     0.0,     0.0,     0.0,-,-,-,     7.7,    29.6
Seletar,2020,10,30,     0.0,     0.0,     0.0,     0.0,-,-,-,     6.9,    25.9
Seletar,2020,10,31,    28.6,    21.4,    25.4,    26.2,-,-,-,     6.2,    37.0
