Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2021,9,1,     3.2,     1.4,     1.4,     1.4,    27.9,    31.9,    25.3,     8.6,    35.2
Ang Mo Kio,2021,9,2,   123.4,    45.4,    63.6,    87.8,    25.6,    28.0,    22.8,     5.0,    32.4
Ang Mo Kio,2021,9,3,     0.0,     0.0,     0.0,     0.0,    28.3,    32.2,    25.2,     4.4,    22.0
Ang Mo Kio,2021,9,4,    12.2,    10.6,    12.0,    12.2,    28.2,    32.9,    23.2,     7.8,    30.2
Ang Mo Kio,2021,9,5,     0.0,     0.0,     0.0,     0.0,    28.7,    32.8,    26.6,     7.2,    29.8
Ang Mo Kio,2021,9,6,     2.0,     1.4,     2.0,     2.0,    28.0,    33.6,    25.1,     4.7,    38.2
Ang Mo Kio,2021,9,7,     0.0,     0.0,     0.0,     0.0,    28.4,    32.1,    26.1,     6.6,    33.9
Ang Mo Kio,2021,9,8,     1.4,     0.6,     0.8,     1.4,    28.3,    32.2,    24.3,     8.5,    32.8
Ang Mo Kio,2021,9,9,     0.0,     0.0,     0.0,     0.0,    29.6,    33.1,    26.1,     6.6,    25.2
Ang Mo Kio,2021,9,10,    14.8,    11.8,    14.0,    14.6,    27.6,    30.7,    22.8,     6.6,    32.4
Ang Mo Kio,2021,9,11,     0.0,     0.0,     0.0,     0.0,    29.1,    32.7,    26.3,     6.2,    29.4
Ang Mo Kio,2021,9,12,     0.0,     0.0,     0.0,     0.0,    29.3,    32.3,    27.7,     5.9,    28.9
Ang Mo Kio,2021,9,13,     3.0,     2.0,     2.8,     2.8,    27.0,    28.6,    24.5,     5.3,    41.1
Ang Mo Kio,2021,9,14,     0.0,     0.0,     0.0,     0.0,    28.4,    31.3,    26.7,     5.0,    18.7
Ang Mo Kio,2021,9,15,     0.0,     0.0,     0.0,     0.0,    29.1,    33.6,    26.8,     7.6,    35.9
Ang Mo Kio,2021,9,16,     2.2,     2.2,     2.2,     2.2,    28.8,    33.0,    26.6,     8.0,    35.6
Ang Mo Kio,2021,9,17,     0.0,     0.0,     0.0,     0.0,    29.5,    34.1,    26.2,     8.4,    31.3
Ang Mo Kio,2021,9,18,     0.0,     0.0,     0.0,     0.0,    29.1,    33.7,    26.8,     7.0,    31.7
Ang Mo Kio,2021,9,19,    21.4,    12.8,    15.8,    16.8,    26.9,    28.8,    24.3,     4.3,    29.8
Ang Mo Kio,2021,9,20,     2.4,     2.4,     2.4,     2.4,    28.7,    32.8,    25.1,     6.4,    27.4
Ang Mo Kio,2021,9,21,    10.6,    10.4,    10.6,    10.6,    28.8,    32.6,    23.9,     5.5,    28.5
Ang Mo Kio,2021,9,22,     4.4,     4.2,     4.4,     4.4,    28.8,    32.8,    24.0,     5.9,    37.8
Ang Mo Kio,2021,9,23,     0.0,     0.0,     0.0,     0.0,    28.7,    32.3,    25.1,     6.5,    31.7
Ang Mo Kio,2021,9,24,    17.0,    14.4,    16.8,    17.0,    28.6,    34.2,    26.0,     4.9,    23.3
Ang Mo Kio,2021,9,25,     0.0,     0.0,     0.0,     0.0,    28.9,    33.9,    26.5,     4.5,    29.4
Ang Mo Kio,2021,9,26,    10.0,     9.2,     9.2,     9.2,    28.6,    33.0,    25.1,     6.7,    40.7
Ang Mo Kio,2021,9,27,    14.8,     7.6,     7.8,     7.8,    26.6,    31.3,    23.9,     4.7,    27.4
Ang Mo Kio,2021,9,28,    44.4,    38.0,    41.6,    44.2,    27.0,    32.5,    23.2,     3.8,    36.7
Ang Mo Kio,2021,9,29,     6.8,     6.0,     6.2,     6.2,    27.9,    31.6,    25.5,     3.6,    24.8
Ang Mo Kio,2021,9,30,    16.0,     3.6,     4.8,     8.4,    26.3,    27.7,    23.8,     5.6,    35.2
