Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2023,2,1,     0.0,     0.0,     0.0,     0.0,    26.5,    30.5,    24.3,     5.3,    21.3
Tuas South,2023,2,2,    25.2,     9.6,    16.8,    23.0,    26.3,    31.7,    23.6,     6.8,    44.6
Tuas South,2023,2,3,     5.8,     4.8,     5.6,     5.8,    26.4,    30.2,    23.7,     6.2,    23.3
Tuas South,2023,2,4,     8.2,     3.6,     4.4,     4.6,    25.2,    26.9,    24.0,     5.4,    19.8
Tuas South,2023,2,5,     1.6,     1.6,     1.6,     1.6,    26.0,    30.8,    24.6,     6.3,    29.4
Tuas South,2023,2,6,     0.2,     0.2,     0.2,     0.2,    26.3,    30.0,    23.9,     6.9,    32.4
Tuas South,2023,2,7,     0.0,     0.0,     0.0,     0.0,    26.9,    31.7,    24.2,     6.1,    23.0
Tuas South,2023,2,8,     0.2,     0.2,     0.2,     0.2,    27.3,    31.8,    25.2,     5.4,    23.3
Tuas South,2023,2,9,     2.8,     2.6,     2.8,     2.8,    27.5,    30.4,    25.9,     5.6,    20.9
Tuas South,2023,2,10,     2.0,     1.0,     1.2,     1.2,    27.2,    30.4,    24.7,     6.2,    23.0
Tuas South,2023,2,11,     1.2,     0.6,     0.6,     0.8,    27.3,    31.8,    25.6,     6.6,    34.6
Tuas South,2023,2,12,     8.6,     5.2,     5.8,     6.0,    26.1,    30.9,    22.5,     6.0,    48.2
Tuas South,2023,2,13,     0.0,     0.0,     0.0,     0.0,    27.4,    30.9,    24.9,     5.3,    21.7
Tuas South,2023,2,14,     0.0,     0.0,     0.0,     0.0,    27.7,    31.6,    25.9,     5.6,    26.7
Tuas South,2023,2,15,    21.2,    14.8,    19.2,    20.8,    26.5,    30.7,    21.7,     6.2,    55.7
Tuas South,2023,2,16,     0.0,     0.0,     0.0,     0.0,    27.2,    31.6,    24.4,     5.4,    22.6
Tuas South,2023,2,17,    26.4,    17.4,    24.0,    26.2,    26.2,    32.2,    23.5,     4.6,    20.2
Tuas South,2023,2,18,    13.4,     6.0,     6.2,    10.4,    27.1,    33.0,    25.1,     5.5,    23.7
Tuas South,2023,2,19,     8.4,     4.8,     4.8,     7.8,    27.5,    32.6,    25.4,     5.2,    22.4
Tuas South,2023,2,20,     4.0,     1.8,     2.4,     4.0,    26.8,    31.0,    24.6,     4.2,    20.2
Tuas South,2023,2,21,     0.0,     0.0,     0.0,     0.0,    27.6,    32.2,    24.9,     5.6,    22.4
Tuas South,2023,2,22,     0.2,     0.2,     0.2,     0.2,    27.4,    30.9,    25.7,     4.5,    22.6
Tuas South,2023,2,23,     0.0,     0.0,     0.0,     0.0,    27.7,    31.4,    25.5,     5.6,    17.2
Tuas South,2023,2,24,     0.0,     0.0,     0.0,     0.0,    28.3,    32.0,    25.9,     6.1,    35.6
Tuas South,2023,2,25,     0.0,     0.0,     0.0,     0.0,    27.7,    32.1,    25.2,     5.9,    23.7
Tuas South,2023,2,26,     0.0,     0.0,     0.0,     0.0,    27.7,    32.9,    25.3,     8.0,    26.3
Tuas South,2023,2,27,     0.2,     0.2,     0.2,     0.2,    27.2,    31.6,    24.9,     8.1,    33.9
Tuas South,2023,2,28,   118.6,    31.8,    46.6,    70.2,    24.8,    27.2,    22.5,     6.9,    27.4
