Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2021,3,1,     0.0,     0.0,     0.0,     0.0,    28.5,    33.2,    26.2,     7.3,    28.5
Sentosa Island,2021,3,2,     0.0,     0.0,     0.0,     0.0,    29.2,    33.5,    26.4,     6.0,    30.6
Sentosa Island,2021,3,3,     0.0,     0.0,     0.0,     0.0,    29.6,    35.1,    26.6,     5.4,    26.7
Sentosa Island,2021,3,4,     0.0,     0.0,     0.0,     0.0,    29.4,    33.8,    26.7,     6.0,    27.4
Sentosa Island,2021,3,5,     0.0,     0.0,     0.0,     0.0,    29.2,    32.6,    27.1,     6.9,    33.9
Sentosa Island,2021,3,6,     3.2,     3.2,     3.2,     3.2,    29.2,    34.7,    26.4,     5.4,    29.1
Sentosa Island,2021,3,7,    39.8,    13.8,    19.6,    22.8,    26.6,    31.5,    24.3,     4.9,    41.1
Sentosa Island,2021,3,8,     0.2,     0.2,     0.2,     0.2,    27.9,    32.1,    24.1,     4.9,    23.7
Sentosa Island,2021,3,9,     0.0,     0.0,     0.0,     0.0,    29.0,    34.4,    26.2,     6.0,    29.8
Sentosa Island,2021,3,10,     0.0,     0.0,     0.0,     0.0,    29.4,    35.4,    25.9,     5.5,    27.0
Sentosa Island,2021,3,11,     0.0,     0.0,     0.0,     0.0,    29.3,    34.0,    26.2,     5.2,    25.2
Sentosa Island,2021,3,12,     0.0,     0.0,     0.0,     0.0,    27.8,    31.8,    26.1,     4.3,    25.6
Sentosa Island,2021,3,13,    12.4,    11.8,    12.4,    12.4,    27.7,    31.9,    25.7,     4.5,    25.2
Sentosa Island,2021,3,14,     1.4,     1.4,     1.4,     1.4,    28.2,    31.5,    26.3,     4.9,    20.6
Sentosa Island,2021,3,15,     6.4,     6.2,     6.4,     6.4,    28.3,    34.2,    24.0,     5.2,    38.5
Sentosa Island,2021,3,16,     0.0,     0.0,     0.0,     0.0,    28.6,    31.6,    26.2,     6.0,    28.5
Sentosa Island,2021,3,17,     5.6,     5.4,     5.6,     5.6,    27.8,    31.1,    25.6,     4.3,    20.2
Sentosa Island,2021,3,18,    14.6,    12.2,    14.4,    14.4,    27.9,    32.0,    24.2,     5.5,    27.8
Sentosa Island,2021,3,19,     0.2,     0.2,     0.2,     0.2,    29.0,    33.2,    26.4,     5.2,    19.8
Sentosa Island,2021,3,20,     0.0,     0.0,     0.0,     0.0,    29.2,    33.6,    27.2,     5.0,    22.6
Sentosa Island,2021,3,21,     3.8,     3.8,     3.8,     3.8,    28.7,    32.9,    25.3,     5.5,    30.2
Sentosa Island,2021,3,22,     0.0,     0.0,     0.0,     0.0,    29.2,    34.0,    26.7,     5.7,    28.2
Sentosa Island,2021,3,23,    73.5,    43.0,    56.5,    64.5,    27.2,    32.1,    24.3,     5.1,    33.5
Sentosa Island,2021,3,24,     3.5,     1.5,     1.5,     2.0,    26.8,    30.5,    25.4,     4.5,    18.3
Sentosa Island,2021,3,25,     0.0,     0.0,     0.0,     0.0,    27.3,    29.5,    25.3,     3.9,    20.9
Sentosa Island,2021,3,26,     0.0,     0.0,     0.0,     0.0,    28.9,    33.6,    26.3,     5.2,    27.0
Sentosa Island,2021,3,27,     1.8,     1.2,     1.2,     1.8,    27.5,    31.7,    24.7,     5.1,    38.2
Sentosa Island,2021,3,28,     0.0,     0.0,     0.0,     0.0,    29.0,    32.2,    26.2,     5.4,    18.3
Sentosa Island,2021,3,29,    55.0,    34.4,    41.4,    53.2,    27.4,    33.0,    23.4,     4.1,    40.7
Sentosa Island,2021,3,30,     0.0,     0.0,     0.0,     0.0,    28.7,    33.6,    25.6,     5.2,    24.1
Sentosa Island,2021,3,31,    23.8,    11.8,    17.6,    21.2,    29.3,    34.0,    23.6,     6.1,    47.2
