Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2020,12,1,     0.0,     0.0,     0.0,     0.0,    29.3,    33.9,    26.1,    11.3,    35.9
Tai Seng,2020,12,2,     0.2,     0.2,     0.2,     0.2,    28.6,    32.4,    25.6,    11.5,    33.5
Tai Seng,2020,12,3,    50.6,    45.0,    49.4,    50.0,    27.4,    34.0,    23.9,    13.1,    30.9
Tai Seng,2020,12,4,    10.8,     7.4,     7.8,     7.8,    27.0,    30.9,    25.3,    17.3,    41.5
Tai Seng,2020,12,5,     0.0,     0.0,     0.0,     0.0,    27.4,    30.7,    26.0,    20.5,    49.3
Tai Seng,2020,12,6,     1.6,     1.4,     1.6,     1.6,    28.4,    31.9,    26.7,    20.4,    43.9
Tai Seng,2020,12,7,     4.4,     3.8,     4.0,     4.0,    28.2,    32.4,    25.7,    17.0,    43.5
Tai Seng,2020,12,8,     7.6,     7.6,     7.6,     7.6,    28.5,    32.7,    26.6,    18.3,    43.5
Tai Seng,2020,12,9,    25.0,    23.2,    24.6,    25.0,    27.9,    31.6,    24.7,    15.2,    34.6
Tai Seng,2020,12,10,     3.8,     1.8,     2.4,     3.4,    27.5,    32.7,    25.1,    14.5,    33.9
Tai Seng,2020,12,11,     0.4,     0.4,     0.4,     0.4,    28.5,    32.5,    25.4,    13.9,    33.2
Tai Seng,2020,12,12,    18.0,    12.0,    12.8,    13.6,    27.1,    32.6,    24.0,    15.3,    39.6
Tai Seng,2020,12,13,     1.6,     0.6,     0.8,     0.8,    27.4,    31.7,    24.2,    12.1,    33.9
Tai Seng,2020,12,14,    20.6,     8.6,    10.2,    12.2,    26.8,    31.8,    23.7,    13.5,    33.2
Tai Seng,2020,12,15,    25.2,    19.8,    21.2,    24.0,    26.7,    31.7,    24.9,    13.2,    46.1
Tai Seng,2020,12,16,    20.2,    18.0,    18.4,    18.6,    26.4,    30.1,    23.1,    13.1,    35.0
Tai Seng,2020,12,17,     2.0,     1.0,     1.0,     2.0,    26.9,    32.1,    25.0,    14.0,    42.8
Tai Seng,2020,12,18,     2.6,     0.8,     1.0,     1.8,    25.9,    27.4,    23.8,    14.0,    32.8
Tai Seng,2020,12,19,     0.0,     0.0,     0.0,     0.0,    26.9,    30.4,    24.7,    16.3,    35.2
Tai Seng,2020,12,20,     0.4,     0.4,     0.4,     0.4,    27.0,    31.2,    25.3,    17.0,    41.1
Tai Seng,2020,12,21,     2.4,     2.4,     2.4,     2.4,    27.6,    31.1,    25.8,    14.4,    46.1
Tai Seng,2020,12,22,     2.0,     2.0,     2.0,     2.0,    27.9,    32.6,    26.0,    15.4,    37.8
Tai Seng,2020,12,23,     0.2,     0.2,     0.2,     0.2,    28.1,    32.0,    26.1,    14.0,    30.9
Tai Seng,2020,12,24,    11.4,     7.0,    10.6,    11.4,    27.3,    30.1,    24.2,    11.0,    27.4
Tai Seng,2020,12,25,     0.2,     0.2,     0.2,     0.2,    28.5,    33.4,    26.3,    10.8,    35.0
Tai Seng,2020,12,26,    14.2,    10.0,    14.0,    14.2,    27.5,    31.4,    23.8,    13.0,    35.0
Tai Seng,2020,12,27,    14.8,    10.0,    11.2,    11.8,    27.0,    31.9,    24.5,    14.3,    33.2
Tai Seng,2020,12,28,     3.8,     3.6,     3.8,     3.8,    27.9,    31.2,    26.0,    18.1,    41.5
Tai Seng,2020,12,29,     5.4,     5.2,     5.4,     5.4,    27.1,    30.9,    24.9,    14.9,    37.4
Tai Seng,2020,12,30,     0.0,     0.0,     0.0,     0.0,    28.1,    31.3,    26.0,    17.5,    43.5
Tai Seng,2020,12,31,     4.6,     3.0,     3.2,     3.8,    27.5,    30.9,    24.8,    16.6,    40.4
