Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2021,7,1,     0.0,     0.0,     0.0,     0.0,    30.0,    32.6,    28.7,     9.6,    32.8
Tai Seng,2021,7,2,     0.0,     0.0,     0.0,     0.0,    29.7,    33.1,    28.0,     9.6,    26.7
Tai Seng,2021,7,3,    77.8,    34.2,    53.2,    54.0,    28.6,    32.9,    23.5,     9.6,    32.8
Tai Seng,2021,7,4,    45.0,    25.6,    40.4,    43.6,    26.8,    29.0,    23.4,     9.7,    29.8
Tai Seng,2021,7,5,    22.8,    22.4,    22.6,    22.6,    28.4,    30.7,    24.4,     9.7,    45.0
Tai Seng,2021,7,6,     6.0,     5.8,     5.8,     5.8,    28.5,    30.6,    25.9,     9.5,    33.9
Tai Seng,2021,7,7,     0.0,     0.0,     0.0,     0.0,    29.1,    32.1,    27.2,     9.7,    27.4
Tai Seng,2021,7,8,     0.0,     0.0,     0.0,     0.0,    30.0,    33.1,    27.8,     9.1,    23.3
Tai Seng,2021,7,9,     6.8,     5.6,     6.0,     6.8,    29.6,    33.7,    25.3,     9.2,    32.4
Tai Seng,2021,7,10,     8.6,     2.2,     3.2,     5.0,    26.7,    28.2,    25.0,    11.8,    27.8
Tai Seng,2021,7,11,    16.6,    12.2,    14.0,    14.4,    26.8,    30.0,    23.5,    13.2,    60.7
Tai Seng,2021,7,12,    56.4,    33.0,    45.6,    53.2,    26.8,    32.5,    23.7,    11.7,    50.7
Tai Seng,2021,7,13,    95.6,    34.4,    56.6,    73.8,    25.3,    27.4,    23.3,    10.4,    35.2
Tai Seng,2021,7,14,     0.2,     0.2,     0.2,     0.2,    27.5,    29.4,    25.5,    11.0,    29.1
Tai Seng,2021,7,15,     0.0,     0.0,     0.0,     0.0,    29.1,    32.6,    26.0,    10.2,    27.0
Tai Seng,2021,7,16,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    28.2,     9.3,    22.4
Tai Seng,2021,7,17,     0.0,     0.0,     0.0,     0.0,    30.0,    33.3,    27.7,     9.3,    28.2
Tai Seng,2021,7,18,     1.6,     1.6,     1.6,     1.6,    30.0,    32.3,    28.2,     9.4,    35.0
Tai Seng,2021,7,19,     0.0,     0.0,     0.0,     0.0,    29.2,    31.9,    27.1,    10.0,    35.2
Tai Seng,2021,7,20,     0.0,     0.0,     0.0,     0.0,    30.1,    33.8,    27.7,     9.7,    28.9
Tai Seng,2021,7,21,     0.0,     0.0,     0.0,     0.0,    30.2,    32.8,    28.3,     9.7,    37.4
Tai Seng,2021,7,22,     0.0,     0.0,     0.0,     0.0,    30.4,    33.5,    28.2,     9.6,    38.2
Tai Seng,2021,7,23,     1.6,     0.6,     0.6,     1.0,    29.8,    33.4,    26.9,    10.3,    38.9
Tai Seng,2021,7,24,     0.2,     0.2,     0.2,     0.8,    29.8,    33.4,    26.9,     9.8,    34.3
Tai Seng,2021,7,25,     0.0,     0.0,     0.0,     0.0,    30.5,    33.6,    28.3,     9.7,    36.3
Tai Seng,2021,7,26,     0.0,     0.0,     0.0,     0.0,    30.2,    32.8,    28.6,     9.9,    45.7
Tai Seng,2021,7,27,     0.0,     0.0,     0.0,     0.0,    30.1,    32.9,    28.4,     9.6,    47.8
Tai Seng,2021,7,28,     0.0,     0.0,     0.0,     0.0,    30.1,    33.0,    28.7,     9.7,    35.0
Tai Seng,2021,7,29,     0.0,     0.0,     0.0,     0.0,    30.4,    33.4,    28.8,     9.9,    38.5
Tai Seng,2021,7,30,     0.0,     0.0,     0.0,     0.0,    30.7,    33.7,    28.7,     9.5,    37.8
Tai Seng,2021,7,31,     6.8,     5.4,     6.8,     6.8,    29.2,    31.6,    24.3,     9.9,    45.0
