Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2011,5,1,0.4,—,—,—,27.7,30,26.1,4,17.6
Boon Lay (East),2011,5,2,1.8,—,—,—,26.5,28.1,24,6.5,41.4
Boon Lay (East),2011,5,3,0.2,—,—,—,28.5,33.8,25.4,6.6,32
Boon Lay (East),2011,5,4,1.6,—,—,—,28.1,32.7,26.4,5.4,26.3
Boon Lay (East),2011,5,5,0,—,—,—,29.6,34.4,26.2,7.3,31.7
Boon Lay (East),2011,5,6,0,—,—,—,30.8,35.8,26.6,7,28.1
Boon Lay (East),2011,5,7,0,—,—,—,31.1,35.8,28.3,7.6,34.6
Boon Lay (East),2011,5,8,0,—,—,—,31.2,34.8,27.9,6.9,31.7
Boon Lay (East),2011,5,9,0,—,—,—,31.1,34.5,28.6,6.6,24.5
Boon Lay (East),2011,5,10,3.8,—,—,—,30,33.8,23.8,5.4,46.1
Boon Lay (East),2011,5,11,0,—,—,—,30.5,33.6,28,6.2,24.8
Boon Lay (East),2011,5,12,2.6,—,—,—,28.4,30.7,25.2,4.8,43.2
Boon Lay (East),2011,5,13,11.8,—,—,—,28.9,32.6,26.2,4.5,30.6
Boon Lay (East),2011,5,14,0,—,—,—,28.4,31.5,26.3,5.1,34.6
Boon Lay (East),2011,5,15,0,—,—,—,29.2,33.2,25.9,5.2,25.2
Boon Lay (East),2011,5,16,0,—,—,—,28.9,32.4,26.6,5.6,28.4
Boon Lay (East),2011,5,17,0,—,—,—,28.6,32.5,26.4,4.8,24.1
Boon Lay (East),2011,5,18,0,—,—,—,28.3,32.6,25.8,6,42.1
Boon Lay (East),2011,5,19,0,—,—,—,28.8,32.1,25.6,6,25.9
Boon Lay (East),2011,5,20,5.6,—,—,—,28.6,32.8,26.1,5,29.5
Boon Lay (East),2011,5,21,38.6,—,—,—,27.2,29.8,23.4,4.5,27
Boon Lay (East),2011,5,22,0,—,—,—,29.3,32.1,27,7.8,28.8
Boon Lay (East),2011,5,23,49.8,—,—,—,29.2,32.9,23.8,7.6,48.6
Boon Lay (East),2011,5,24,10.4,—,—,—,30,32.9,25.9,7.1,29.5
Boon Lay (East),2011,5,25,27.6,—,—,—,28,30.1,25.4,7,42.5
Boon Lay (East),2011,5,26,22.4,—,—,—,28.6,32.8,24.5,7.2,26.3
Boon Lay (East),2011,5,27,0.6,—,—,—,28.5,31.6,25.4,6.6,32
Boon Lay (East),2011,5,28,0,—,—,—,29,31.4,27.7,6.9,27.4
Boon Lay (East),2011,5,29,0,—,—,—,29.2,31.7,27.1,4.9,22.7
Boon Lay (East),2011,5,30,0,—,—,—,29.4,31.8,27.5,8.9,29.2
Boon Lay (East),2011,5,31,5,—,—,—,28.5,31.9,26,6.7,41.8
