Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2009,10,1,—,—,—,—,—,—,—,—,—
Newton,2009,10,2,—,—,—,—,—,—,—,—,—
Newton,2009,10,3,—,—,—,—,—,—,—,—,—
Newton,2009,10,4,—,—,—,—,—,—,—,—,—
Newton,2009,10,5,—,—,—,—,—,—,—,—,—
Newton,2009,10,6,—,—,—,—,—,—,—,—,—
Newton,2009,10,7,—,—,—,—,—,—,—,—,—
Newton,2009,10,8,—,—,—,—,—,—,—,—,—
Newton,2009,10,9,—,—,—,—,—,—,—,—,—
Newton,2009,10,10,—,—,—,—,—,—,—,—,—
Newton,2009,10,11,—,—,—,—,—,—,—,—,—
Newton,2009,10,12,—,—,—,—,—,—,—,—,—
Newton,2009,10,13,—,—,—,—,—,—,—,—,—
Newton,2009,10,14,—,—,—,—,—,—,—,—,—
Newton,2009,10,15,—,—,—,—,—,—,—,—,—
Newton,2009,10,16,—,—,—,—,—,—,—,—,—
Newton,2009,10,17,—,—,—,—,—,—,—,—,—
Newton,2009,10,18,—,—,—,—,—,—,—,—,—
Newton,2009,10,19,—,—,—,—,—,—,—,—,—
Newton,2009,10,20,—,—,—,—,—,—,—,—,—
Newton,2009,10,21,—,—,—,—,—,—,—,—,—
Newton,2009,10,22,—,—,—,—,—,—,—,—,—
Newton,2009,10,23,—,—,—,—,—,—,—,—,—
Newton,2009,10,24,—,—,—,—,—,—,—,—,—
Newton,2009,10,25,—,—,—,—,—,—,—,—,—
Newton,2009,10,26,—,—,—,—,—,—,—,—,—
Newton,2009,10,27,—,—,—,—,—,—,—,—,—
Newton,2009,10,28,—,—,—,—,—,—,—,—,—
Newton,2009,10,29,—,—,—,—,—,—,—,—,—
Newton,2009,10,30,—,—,—,—,—,—,—,—,—
Newton,2009,10,31,64.6,—,—,—,25.3,30.8,22.4,8.5,52.2
