Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2023,6,1,    45.2,    22.2,    34.4,    40.8,    26.9,    29.6,    23.9,     7.2,    57.4
Seletar,2023,6,2,     0.0,     0.0,     0.0,     0.0,    28.8,    33.6,    24.8,     7.2,    25.9
Seletar,2023,6,3,     2.2,     1.6,     1.6,     1.6,    28.7,    32.6,    26.3,     5.2,    35.2
Seletar,2023,6,4,    20.0,     9.6,    11.8,    12.0,    26.6,    30.4,    24.7,     4.9,    37.0
Seletar,2023,6,5,     0.0,     0.0,     0.0,     0.0,    28.7,    33.3,    24.2,     6.1,    27.8
Seletar,2023,6,6,     1.4,     1.0,     1.0,     1.0,    28.2,    31.0,    26.0,     5.9,    25.9
Seletar,2023,6,7,     0.0,     0.0,     0.0,     0.0,    28.7,    32.4,    26.4,     8.3,    35.2
Seletar,2023,6,8,     0.0,     0.0,     0.0,     0.0,    29.3,    32.9,    26.2,     8.5,    29.6
Seletar,2023,6,9,     0.0,     0.0,     0.0,     0.0,    29.6,    33.9,    26.8,     8.9,    31.5
Seletar,2023,6,10,     0.0,     0.0,     0.0,     0.0,    29.8,    33.6,    27.0,    10.6,    38.9
Seletar,2023,6,11,     0.0,     0.0,     0.0,     0.0,    29.9,    33.1,    27.5,     9.7,    29.6
Seletar,2023,6,12,    24.0,     8.6,    10.2,    15.6,    27.5,    30.0,    24.3,     7.1,    37.0
Seletar,2023,6,13,     0.0,     0.0,     0.0,     0.0,    28.9,    33.1,    25.5,     8.9,    31.5
Seletar,2023,6,14,     0.0,     0.0,     0.0,     0.0,    28.1,    31.1,    26.5,     6.0,    22.2
Seletar,2023,6,15,     0.0,     0.0,     0.0,     0.0,    28.8,    32.9,    25.7,     6.1,    27.8
Seletar,2023,6,16,     0.2,     0.2,     0.2,     0.2,    30.0,    33.4,    26.6,     8.3,    25.9
Seletar,2023,6,17,     0.0,     0.0,     0.0,     0.0,    29.6,    33.5,    27.7,     7.9,    31.5
Seletar,2023,6,18,     3.8,     1.8,     2.0,     3.4,    27.8,    30.9,    23.2,     5.4,    37.0
Seletar,2023,6,19,    24.2,    22.6,    24.2,    24.2,    28.1,    33.4,    25.1,     5.6,    33.3
Seletar,2023,6,20,     0.0,     0.0,     0.0,     0.0,    29.2,    33.8,    26.1,     7.0,    29.6
Seletar,2023,6,21,     0.0,     0.0,     0.0,     0.0,    30.0,    33.4,    27.0,    11.0,    35.2
Seletar,2023,6,22,     0.0,     0.0,     0.0,     0.0,    29.7,    33.4,    26.6,     9.3,    27.8
Seletar,2023,6,23,     4.2,     2.0,     3.0,     3.2,    28.5,    33.5,    26.1,     7.6,    42.6
Seletar,2023,6,24,     1.2,     1.2,     1.2,     1.2,    27.7,    32.4,    24.2,     5.9,    38.9
Seletar,2023,6,25,     0.0,     0.0,     0.0,     0.0,    28.6,    32.7,    25.5,     5.6,    25.9
Seletar,2023,6,26,    15.6,    12.6,    14.6,    15.4,    27.6,    30.8,    23.4,     6.4,    42.6
Seletar,2023,6,27,    19.0,     8.8,    10.0,    19.0,    27.6,    31.3,    23.8,     6.6,    37.0
Seletar,2023,6,28,     1.0,     1.0,     1.0,     1.0,    27.9,    31.4,    25.1,     7.2,    33.3
Seletar,2023,6,29,     8.2,     7.8,     7.8,     8.2,    28.7,    32.7,    24.3,     9.5,    31.5
Seletar,2023,6,30,    21.4,    18.2,    18.4,    21.2,    28.0,    31.1,    24.2,     6.1,    50.0
