Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2022,12,1,     2.0,     1.2,     1.4,     1.6,    26.0,    32.8,    23.8,     3.9,    23.0
Clementi,2022,12,2,     1.0,     0.4,     0.6,     1.0,    26.2,    29.2,    24.7,     4.3,    24.8
Clementi,2022,12,3,     7.0,     5.8,     6.6,     7.0,    27.1,    30.9,    22.5,     4.8,    29.8
Clementi,2022,12,4,     8.0,     4.4,     5.2,     6.2,    27.0,    31.1,    23.7,     4.2,    21.7
Clementi,2022,12,5,    11.2,     6.2,     7.0,     9.2,    26.0,    30.8,    24.1,     3.1,    23.3
Clementi,2022,12,6,     1.6,     1.6,     1.6,     1.6,    26.6,    33.1,    24.2,     2.6,    18.0
Clementi,2022,12,7,    10.2,    10.2,    10.2,    10.2,    26.8,    32.7,    23.0,     3.8,    26.3
Clementi,2022,12,8,    25.8,    22.0,    24.0,    25.2,    26.2,    30.2,    23.0,     4.5,    29.1
Clementi,2022,12,9,     1.0,     0.4,     0.4,     0.8,    25.8,    28.4,    23.9,     4.8,    18.0
Clementi,2022,12,10,     0.2,     0.2,     0.2,     0.2,    26.5,    30.3,    24.1,     3.5,    13.3
Clementi,2022,12,11,    68.6,    26.8,    42.2,    54.8,    24.8,    26.9,    22.8,     3.3,    21.3
Clementi,2022,12,12,     0.2,     0.2,     0.2,     0.2,    26.3,    29.7,    23.9,     2.4,    11.5
Clementi,2022,12,13,     5.0,     2.0,     2.2,     2.4,    25.7,    31.0,    24.1,     5.4,    22.0
Clementi,2022,12,14,     0.6,     0.6,     0.6,     0.6,    25.2,    27.0,    24.3,     5.1,    23.0
Clementi,2022,12,15,     3.8,     0.6,     1.0,     1.6,    25.4,    28.5,    24.0,     4.1,    23.3
Clementi,2022,12,16,     8.2,     4.8,     7.2,     8.2,    26.7,    34.0,    23.8,     3.5,    20.9
Clementi,2022,12,17,     4.4,     3.4,     3.6,     3.6,    26.4,    31.1,    24.3,     4.2,    20.6
Clementi,2022,12,18,    23.4,    18.8,    20.0,    20.8,    25.7,    30.3,    23.4,     4.3,    25.9
Clementi,2022,12,19,     0.0,     0.0,     0.0,     0.0,    25.7,    27.6,    24.6,     4.7,    22.6
Clementi,2022,12,20,     3.2,     2.0,     2.8,     3.2,    26.3,    32.6,    23.3,     4.0,    21.7
Clementi,2022,12,21,    21.8,    21.0,    21.6,    21.8,    26.8,    32.7,    23.8,     3.6,    20.2
Clementi,2022,12,22,     0.0,     0.0,     0.0,     0.0,    26.0,    29.0,    24.5,     6.0,    25.2
Clementi,2022,12,23,     9.0,     5.6,     5.6,     5.6,    25.4,    29.9,    23.0,     5.9,    32.0
Clementi,2022,12,24,     0.0,     0.0,     0.0,     0.0,    26.6,    30.3,    24.4,     7.3,    37.4
Clementi,2022,12,25,     7.2,     6.4,     7.0,     7.0,    26.6,    31.4,    24.0,     6.4,    32.8
Clementi,2022,12,26,     0.0,     0.0,     0.0,     0.0,    26.8,    30.4,    24.8,     7.6,    32.4
Clementi,2022,12,27,     2.8,     2.6,     2.8,     2.8,    26.4,    30.7,    24.5,     7.0,    26.3
Clementi,2022,12,28,     0.4,     0.4,     0.4,     0.4,    26.4,    30.0,    24.5,     5.7,    26.3
Clementi,2022,12,29,     3.6,     2.0,     2.0,     2.2,    26.4,    31.2,    24.9,     5.2,    23.0
Clementi,2022,12,30,     0.0,     0.0,     0.0,     0.0,    27.1,    31.8,    24.5,     6.3,    27.4
Clementi,2022,12,31,     1.0,     1.0,     1.0,     1.0,    27.2,    31.6,    23.6,     6.9,    40.0
