Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2023,8,1,     0.0,     0.0,     0.0,     0.0,    29.7,    32.8,    28.4,    12.5,    40.0
Pasir Panjang,2023,8,2,     0.0,     0.0,     0.0,     0.0,    29.8,    32.3,    28.5,    12.6,    35.0
Pasir Panjang,2023,8,3,    12.2,    10.2,    10.2,    10.2,    26.9,    29.4,    22.7,    15.3,    64.8
Pasir Panjang,2023,8,4,     0.2,     0.2,     0.2,     0.2,    29.3,    32.2,    26.9,    12.5,    41.5
Pasir Panjang,2023,8,5,     0.0,     0.0,     0.0,     0.0,    29.8,    32.2,    28.4,    14.9,    46.1
Pasir Panjang,2023,8,6,     0.0,     0.0,     0.0,     0.0,    29.8,    32.5,    28.2,    14.8,    38.5
Pasir Panjang,2023,8,7,     0.0,     0.0,     0.0,     0.0,    29.8,    32.0,    28.5,    15.2,    45.0
Pasir Panjang,2023,8,8,     0.0,     0.0,     0.0,     0.0,    29.3,    31.4,    28.5,    16.2,    42.4
Pasir Panjang,2023,8,9,     0.0,     0.0,     0.0,     0.0,    29.5,    32.2,    27.8,    14.5,    42.4
Pasir Panjang,2023,8,10,     0.0,     0.0,     0.0,     0.0,    29.5,    31.9,    28.5,    16.0,    44.3
Pasir Panjang,2023,8,11,    15.4,    14.2,    15.2,    15.2,    29.1,    32.1,    23.8,    16.2,    55.4
Pasir Panjang,2023,8,12,     0.0,     0.0,     0.0,     0.0,    29.5,    31.8,    28.1,    15.9,    42.4
Pasir Panjang,2023,8,13,     0.0,     0.0,     0.0,     0.0,    29.5,    31.9,    28.3,    15.9,    45.0
Pasir Panjang,2023,8,14,    26.8,    16.8,    23.0,    26.4,    27.8,    31.3,    24.2,    17.1,    54.4
Pasir Panjang,2023,8,15,     0.0,     0.0,     0.0,     0.0,    28.8,    31.6,    26.7,    14.8,    37.0
Pasir Panjang,2023,8,16,     0.0,     0.0,     0.0,     0.0,    29.1,    32.1,    27.4,    16.6,    58.3
Pasir Panjang,2023,8,17,     3.6,     1.6,     3.2,     3.4,    29.0,    31.3,    27.1,    16.0,    38.5
Pasir Panjang,2023,8,18,     6.6,     3.2,     4.0,     5.6,    27.4,    29.0,    24.8,    18.6,    54.1
Pasir Panjang,2023,8,19,    19.0,    16.8,    17.2,    17.2,    27.7,    29.8,    25.3,    16.2,    39.6
Pasir Panjang,2023,8,20,     0.0,     0.0,     0.0,     0.0,    29.1,    31.2,    27.7,    15.3,    42.0
Pasir Panjang,2023,8,21,    13.6,     4.6,     6.6,     8.8,    27.1,    28.9,    24.0,    17.1,    61.5
Pasir Panjang,2023,8,22,     0.0,     0.0,     0.0,     0.0,    29.3,    32.4,    26.5,    14.1,    48.9
Pasir Panjang,2023,8,23,     0.0,     0.0,     0.0,     0.0,    29.7,    33.3,    28.2,    17.2,    44.3
Pasir Panjang,2023,8,24,     0.0,     0.0,     0.0,     0.0,    29.2,    32.2,    28.2,    16.7,    44.3
Pasir Panjang,2023,8,25,     0.0,     0.0,     0.0,     0.0,    28.9,    31.2,    27.7,    18.2,    60.7
Pasir Panjang,2023,8,26,     0.2,     0.2,     0.2,     0.2,    28.6,    30.7,    27.1,    17.6,    56.1
Pasir Panjang,2023,8,27,     0.0,     0.0,     0.0,     0.0,    28.7,    32.2,    26.7,    17.2,    40.4
Pasir Panjang,2023,8,28,     0.0,     0.0,     0.0,     0.0,    28.9,    30.5,    28.0,    18.0,    41.5
Pasir Panjang,2023,8,29,     0.0,     0.0,     0.0,     0.0,    28.8,    30.0,    27.6,    18.1,    45.4
Pasir Panjang,2023,8,30,     0.0,     0.0,     0.0,     0.0,    28.8,    30.7,    26.8,    17.5,    50.0
Pasir Panjang,2023,8,31,     0.0,     0.0,     0.0,     0.0,    29.5,    31.9,    28.4,    16.4,    45.4
