Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2023,9,1,     0.0,     0.0,     0.0,     0.0,    29.7,    32.7,    28.0,     7.7,    38.5
Tai Seng,2023,9,2,     0.0,     0.0,     0.0,     0.0,    29.8,    33.6,    27.3,     6.6,    30.9
Tai Seng,2023,9,3,     0.0,     0.0,     0.0,     0.0,    29.6,    32.3,    28.1,     7.6,    29.4
Tai Seng,2023,9,4,     0.0,     0.0,     0.0,     0.0,    29.4,    32.4,    28.1,     7.6,    30.2
Tai Seng,2023,9,5,     3.8,     3.8,     3.8,     3.8,    28.8,    31.4,    25.0,     6.1,    28.9
Tai Seng,2023,9,6,    27.0,    12.2,    17.2,    21.6,    27.3,    31.2,    24.0,     6.7,    34.3
Tai Seng,2023,9,7,     0.0,     0.0,     0.2,     0.8,    28.5,    33.0,    25.2,     4.8,    19.4
Tai Seng,2023,9,8,     3.2,     2.4,     3.0,     3.2,    29.5,    33.0,    26.5,     6.1,    26.7
Tai Seng,2023,9,9,     4.6,     2.4,     2.6,     4.2,    28.2,    30.6,    26.0,     5.5,    46.9
Tai Seng,2023,9,10,     1.2,     0.4,     0.6,     0.6,    27.7,    32.0,    25.2,     5.4,    38.2
Tai Seng,2023,9,11,     0.0,     0.0,     0.0,     0.0,    28.7,    32.3,    27.0,     5.2,    31.7
Tai Seng,2023,9,12,     0.2,     0.2,     0.2,     0.2,    29.2,    31.4,    27.4,     5.2,    27.4
Tai Seng,2023,9,13,     0.2,     0.2,     0.2,     0.2,    29.7,    33.0,    28.0,     6.8,    36.7
Tai Seng,2023,9,14,     0.0,     0.0,     0.0,     0.0,    29.8,    33.7,    27.7,     6.3,    32.4
Tai Seng,2023,9,15,     0.0,     0.0,     0.0,     0.0,    29.8,    33.9,    27.6,     7.5,    34.3
Tai Seng,2023,9,16,     0.0,     0.0,     0.0,     0.0,    29.6,    32.6,    27.7,     7.0,    31.3
Tai Seng,2023,9,17,     1.0,     0.8,     1.0,     1.0,    29.3,    32.8,    27.6,     6.0,    39.3
Tai Seng,2023,9,18,     1.8,     1.6,     1.8,     1.8,    29.2,    32.7,    26.1,     5.4,    32.8
Tai Seng,2023,9,19,    12.6,    12.4,    12.4,    12.4,    29.2,    34.1,    25.8,     6.8,    41.1
Tai Seng,2023,9,20,    38.4,    19.0,    26.8,    36.0,    27.8,    34.0,    24.7,     5.6,    26.7
Tai Seng,2023,9,21,     3.6,     2.2,     2.2,     2.2,    28.3,    34.0,    25.1,     5.7,    43.2
Tai Seng,2023,9,22,     6.8,     5.2,     6.4,     6.6,    27.5,    30.9,    25.8,     6.1,    48.9
Tai Seng,2023,9,23,     0.0,     0.0,     0.0,     0.0,    28.8,    31.7,    26.7,     4.2,    19.8
Tai Seng,2023,9,24,     7.0,     3.0,     3.6,     4.0,    27.1,    28.7,    24.1,     5.5,    36.7
Tai Seng,2023,9,25,     0.0,     0.0,     0.0,     0.0,    28.7,    32.0,    26.2,     5.7,    29.1
Tai Seng,2023,9,26,     0.0,     0.0,     0.0,     0.0,    29.4,    32.9,    27.6,     7.1,    38.5
Tai Seng,2023,9,27,     0.0,     0.0,     0.0,     0.0,    29.9,    33.4,    28.0,     7.1,    34.3
Tai Seng,2023,9,28,     0.0,     0.0,     0.0,     0.0,    30.0,    34.1,    27.9,     6.4,    28.5
Tai Seng,2023,9,29,     0.0,     0.0,     0.0,     0.0,    29.6,    33.5,    27.8,     5.1,    28.2
Tai Seng,2023,9,30,     0.4,     0.2,     0.4,     0.4,    28.5,    31.7,    26.9,     5.8,    29.1
