Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2023,6,1,    16.2,    10.2,    12.6,    12.6,    27.4,    29.7,    23.9,     9.3,    31.5
Changi,2023,6,2,     0.0,     0.0,     0.0,     0.0,    29.4,    33.2,    25.8,     9.2,    35.2
Changi,2023,6,3,     1.6,     1.6,     1.6,     1.6,    29.6,    33.0,    27.0,    11.1,    42.6
Changi,2023,6,4,    51.6,    32.2,    41.8,    50.4,    27.6,    31.1,    23.9,     5.4,    33.3
Changi,2023,6,5,     0.0,     0.0,     0.0,     0.0,    29.2,    33.5,    25.6,     7.3,    25.9
Changi,2023,6,6,     2.6,     1.6,     2.2,     2.4,    28.4,    31.0,    25.4,     7.0,    29.6
Changi,2023,6,7,     0.0,     0.0,     0.0,     0.0,    29.1,    31.9,    27.6,     8.8,    33.3
Changi,2023,6,8,     2.2,     2.2,     2.2,     2.2,    29.3,    32.5,    26.9,    10.3,    38.9
Changi,2023,6,9,     0.0,     0.0,     0.0,     0.0,    29.8,    32.7,    27.6,    12.5,    37.0
Changi,2023,6,10,     0.0,     0.0,     0.0,     0.0,    29.8,    32.8,    28.0,    13.6,    42.6
Changi,2023,6,11,     0.4,     0.4,     0.4,     0.4,    29.7,    32.1,    26.3,    14.7,    38.9
Changi,2023,6,12,    46.2,    18.2,    23.8,    30.0,    27.6,    30.7,    23.8,    10.7,    51.9
Changi,2023,6,13,     0.2,     0.2,     0.2,     0.2,    28.8,    32.5,    25.6,    10.5,    44.4
Changi,2023,6,14,     0.4,     0.4,     0.4,     0.4,    28.6,    30.1,    26.3,     8.3,    27.8
Changi,2023,6,15,     0.0,     0.0,     0.0,     0.0,    29.0,    32.2,    26.5,     6.5,    25.9
Changi,2023,6,16,     0.0,     0.0,     0.0,     0.0,    30.0,    32.5,    27.6,    12.3,    31.5
Changi,2023,6,17,     0.0,     0.0,     0.0,     0.0,    30.1,    33.3,    28.4,    11.1,    29.6
Changi,2023,6,18,     8.6,     3.2,     5.6,     7.8,    28.2,    31.8,    23.6,     8.3,    42.6
Changi,2023,6,19,     3.2,     3.2,     3.2,     3.2,    29.0,    33.3,    26.2,     9.4,    33.3
Changi,2023,6,20,     0.0,     0.0,     0.0,     0.0,    29.7,    33.0,    27.6,    13.8,    38.9
Changi,2023,6,21,     0.0,     0.0,     0.0,     0.0,    30.0,    32.5,    28.1,    15.0,    35.2
Changi,2023,6,22,     0.0,     0.0,     0.0,     0.0,    29.9,    32.8,    27.6,    14.1,    27.8
Changi,2023,6,23,     0.0,     0.0,     0.0,     0.0,    29.4,    32.7,    27.8,     9.7,    33.3
Changi,2023,6,24,     0.0,     0.0,     0.0,     0.0,    28.6,    32.8,    25.9,     6.8,    42.6
Changi,2023,6,25,     0.0,     0.0,     0.0,     0.0,    29.2,    32.8,    26.7,     5.6,    31.5
Changi,2023,6,26,     2.2,     0.8,     1.0,     1.4,    28.7,    32.2,    24.7,     5.9,    27.8
Changi,2023,6,27,    39.6,    15.8,    20.6,    38.8,    28.2,    31.6,    23.5,     6.7,    42.6
Changi,2023,6,28,    17.0,    13.2,    15.4,    15.8,    28.2,    31.0,    23.8,     7.5,    29.6
Changi,2023,6,29,     0.0,     0.0,     0.0,     0.0,    29.5,    32.4,    27.5,    10.6,    35.2
Changi,2023,6,30,    36.4,    33.4,    36.2,    36.4,    28.5,    30.6,    24.0,     9.0,    48.2
