Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2004,1,1,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,2,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,3,0.3,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,4,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,5,13.1,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,6,1.1,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,7,34.4,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,8,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,9,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,10,1.4,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,11,14.9,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,12,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,13,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,14,1.1,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,15,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,16,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,17,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,18,0.6,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,19,22.2,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,20,0.4,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,21,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,22,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,23,48.5,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,24,187.9,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,25,1.4,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,26,1.5,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,27,29.9,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,28,18.7,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,29,43.7,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,30,0,—,—,—,—,—,—,—,—
Sentosa Island,2004,1,31,0,—,—,—,—,—,—,—,—
