Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2000,3,1,2.2,—,—,—,27.4,31.8,25,5.4,—
Seletar,2000,3,2,1.6,—,—,—,27.9,33.8,24.7,7.5,—
Seletar,2000,3,3,0,—,—,—,27.9,33.2,25.1,10.7,—
Seletar,2000,3,4,0,—,—,—,28,33.6,24.6,6.3,—
Seletar,2000,3,5,0,—,—,—,27.9,33.3,24.2,4.8,—
Seletar,2000,3,6,0,—,—,—,27.9,33.6,24.1,5.8,—
Seletar,2000,3,7,0,—,—,—,28.3,33.5,24.9,5.5,—
Seletar,2000,3,8,0,—,—,—,28.9,35,25.2,4.9,—
Seletar,2000,3,9,0,—,—,—,27.8,33.7,25.4,4.7,—
Seletar,2000,3,10,0,—,—,—,28.4,33,25.2,7.1,—
Seletar,2000,3,11,15.9,—,—,—,27,32.9,23.8,3.8,—
Seletar,2000,3,12,1.2,—,—,—,25.7,28.2,24,4.5,—
Seletar,2000,3,13,0,—,—,—,27.9,33.6,24,7,—
Seletar,2000,3,14,8.9,—,—,—,26.9,32.6,23.7,5.7,—
Seletar,2000,3,15,56.6,—,—,—,26.1,33,23,5.2,—
Seletar,2000,3,16,80.5,—,—,—,26.7,34.4,22.2,6.2,—
Seletar,2000,3,17,24.8,—,—,—,26.5,32.7,24,4.9,—
Seletar,2000,3,18,7.6,—,—,—,26.2,32.2,23.9,4.4,—
Seletar,2000,3,19,23.5,—,—,—,26.5,33.5,23.7,5.6,—
Seletar,2000,3,20,1.4,—,—,—,26.4,31.5,24.2,4,—
Seletar,2000,3,21,0,—,—,—,26.5,29.6,24.2,4.2,—
Seletar,2000,3,22,1.1,—,—,—,25.5,27.3,24.3,3.2,—
Seletar,2000,3,23,2.9,—,—,—,27.5,32.9,24.3,5.3,—
Seletar,2000,3,24,24.5,—,—,—,26.6,32.4,24,8.2,—
Seletar,2000,3,25,1.8,—,—,—,27.4,33,24.3,4.4,—
Seletar,2000,3,26,6.2,—,—,—,26,29.6,24.3,5,—
Seletar,2000,3,27,0.3,—,—,—,26.4,31.6,24.3,5.6,—
Seletar,2000,3,28,34.4,—,—,—,26.1,32.9,23.5,8.4,—
Seletar,2000,3,29,9,—,—,—,26,31.1,23.7,3.8,—
Seletar,2000,3,30,14.7,—,—,—,26.3,32.8,23.4,5.4,—
Seletar,2000,3,31,0,—,—,—,26.8,32.3,24.3,5.8,—
