Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,1990,5,1,8.5,—,—,—,26.7,34.1,23.7,5.8,—
Tengah,1990,5,2,9.8,—,—,—,25.6,28.6,23.8,8.8,—
Tengah,1990,5,3,0.7,—,—,—,27.6,32.6,24.2,9.7,—
Tengah,1990,5,4,89,—,—,—,25,29.2,22.2,6.1,—
Tengah,1990,5,5,3.6,—,—,—,26.4,32.2,22.8,6,—
Tengah,1990,5,6,0,—,—,—,27.3,32.5,24,7.4,—
Tengah,1990,5,7,37.3,—,—,—,26.3,33.6,23.9,6.6,—
Tengah,1990,5,8,0,—,—,—,27.6,33.2,23.6,7.4,—
Tengah,1990,5,9,0,—,—,—,28.8,35.1,24.1,6.8,—
Tengah,1990,5,10,0,—,—,—,29,35.2,24.5,6.6,—
Tengah,1990,5,11,0,—,—,—,28.3,35.2,24.2,5.8,—
Tengah,1990,5,12,0.8,—,—,—,28.2,35.1,24.3,6.5,—
Tengah,1990,5,13,15.8,—,—,—,28.3,33.5,23.9,8.1,—
Tengah,1990,5,14,20.8,—,—,—,27,32,23.2,7.3,—
Tengah,1990,5,15,0,—,—,—,27.4,32.4,23.5,8.3,—
Tengah,1990,5,16,0,—,—,—,27.5,32.8,24.1,10.5,—
Tengah,1990,5,17,0,—,—,—,29.6,33.8,26.3,9.8,—
Tengah,1990,5,18,0,—,—,—,28.3,33.5,25.5,7.9,—
Tengah,1990,5,19,5.5,—,—,—,28.1,33.5,24.7,7.4,—
Tengah,1990,5,20,6.2,—,—,—,27.7,33.4,23,9.2,—
Tengah,1990,5,21,0,—,—,—,29.1,35.3,24.2,8.6,—
Tengah,1990,5,22,0,—,—,—,29.6,35.2,24.7,8.8,—
Tengah,1990,5,23,1.6,—,—,—,29.6,34.8,25.5,5.9,—
Tengah,1990,5,24,0,—,—,—,30.3,35.7,25.6,7.5,—
Tengah,1990,5,25,0,—,—,—,28.7,35.7,24.3,8.1,—
Tengah,1990,5,26,0.4,—,—,—,27.8,33.8,23.8,6.2,—
Tengah,1990,5,27,10.7,—,—,—,28.9,34,24.7,8.1,—
Tengah,1990,5,28,0,—,—,—,28.8,33.8,24,6.6,—
Tengah,1990,5,29,4.3,—,—,—,27.8,33.2,23.3,7.2,—
Tengah,1990,5,30,0.2,—,—,—,28.3,33.8,24.4,8.6,—
Tengah,1990,5,31,5.8,—,—,—,27.5,31.8,23.6,4.8,—
