Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2020,12,1,     0.0,     0.0,     0.0,     0.2,    28.2,    30.9,    25.6,     8.0,    29.4
East Coast Parkway,2020,12,2,     0.2,     0.2,     0.2,     0.2,    27.6,    30.9,    24.9,     5.6,    48.9
East Coast Parkway,2020,12,3,    29.2,    25.4,    28.8,    29.0,    26.9,    31.0,    23.0,     7.6,    30.6
East Coast Parkway,2020,12,4,    13.8,    11.2,    13.0,    13.0,    26.8,    30.7,    25.3,     9.6,    37.4
East Coast Parkway,2020,12,5,     1.2,     1.2,     1.2,     1.2,    27.1,    30.0,    25.9,    11.9,    35.0
East Coast Parkway,2020,12,6,     0.0,     0.0,     0.0,     0.0,    28.1,    31.1,    26.2,    13.1,    43.2
East Coast Parkway,2020,12,7,     9.2,     5.6,     7.0,     9.0,    27.7,    31.7,    24.7,    11.5,    42.0
East Coast Parkway,2020,12,8,     2.8,     2.6,     2.6,     2.6,    28.2,    31.9,    26.4,    10.0,    35.2
East Coast Parkway,2020,12,9,    33.8,    25.4,    32.0,    33.8,    27.5,    31.3,    24.1,     8.0,    35.0
East Coast Parkway,2020,12,10,    14.8,    10.2,    10.2,    13.8,    26.8,    31.7,    24.6,     6.4,    25.2
East Coast Parkway,2020,12,11,     0.0,     0.0,     0.0,     0.0,    28.0,    32.1,    24.5,     6.2,    30.2
East Coast Parkway,2020,12,12,    10.8,     5.8,     6.8,     8.0,    26.7,    31.1,    23.8,     7.0,    27.4
East Coast Parkway,2020,12,13,     0.8,     0.4,     0.4,     0.4,    27.2,    31.2,    23.9,     7.8,    28.9
East Coast Parkway,2020,12,14,    10.8,     3.6,     5.2,     6.4,    26.6,    31.1,    24.3,     6.9,    32.0
East Coast Parkway,2020,12,15,     0.0,     0.0,     0.0,     0.0,    27.0,    31.0,    25.3,     6.9,    33.2
East Coast Parkway,2020,12,16,     7.6,     5.2,     5.6,     5.8,    26.2,    29.4,    23.5,     4.9,    27.8
East Coast Parkway,2020,12,17,    18.0,    16.8,    17.6,    18.0,    26.5,    30.6,    24.3,     5.8,    33.5
East Coast Parkway,2020,12,18,     4.8,     1.6,     2.0,     2.4,    25.8,    27.0,    23.8,     5.4,    39.6
East Coast Parkway,2020,12,19,     0.0,     0.0,     0.0,     0.0,    26.8,    29.2,    24.9,     6.7,    27.8
East Coast Parkway,2020,12,20,     5.0,     4.8,     5.0,     5.0,    27.0,    30.7,    25.4,     8.2,    35.2
East Coast Parkway,2020,12,21,     0.0,     0.0,     0.0,     0.0,    27.4,    30.4,    25.8,     6.3,    34.3
East Coast Parkway,2020,12,22,     0.4,     0.4,     0.4,     0.4,    27.8,    31.8,    25.9,     8.5,    30.2
East Coast Parkway,2020,12,23,     0.0,     0.0,     0.0,     0.0,    27.7,    31.1,    26.1,     8.7,    27.8
East Coast Parkway,2020,12,24,     0.0,     0.0,     0.0,     0.0,    27.0,    28.5,    26.0,     6.1,    21.3
East Coast Parkway,2020,12,25,     0.0,     0.0,     0.0,     0.0,    27.6,    29.8,    26.1,     8.3,    28.9
East Coast Parkway,2020,12,26,     0.4,     0.4,     0.4,     0.4,    27.7,    30.3,    24.6,     7.8,    31.3
East Coast Parkway,2020,12,27,    15.8,    13.0,    13.6,    15.8,    27.3,    31.0,    24.4,     8.7,    28.9
East Coast Parkway,2020,12,28,     0.0,     0.0,     0.0,     0.0,    28.1,    31.0,    26.2,    11.3,    37.0
East Coast Parkway,2020,12,29,     2.6,     2.6,     2.6,     2.6,    27.1,    29.9,    25.2,     6.9,    32.8
East Coast Parkway,2020,12,30,     0.0,     0.0,     0.0,     0.0,    27.9,    31.0,    25.9,     9.6,    34.3
East Coast Parkway,2020,12,31,     0.0,     0.0,     0.0,     0.0,    27.7,    30.6,    26.0,     9.5,    33.9
