Station,Year,Month,Day,Daily Rainfall Total (mm),Daily Rainfall Total,Highest 30 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2017,5,9,,,,,,,,,
Admiralty,2017,5,10,,,,,,,,,
Admiralty,2017,5,11,0,0,0,0,28.1,31.8,25.3,6.1,21.6
Admiralty,2017,5,12,0,0,0,0,28.6,31.5,26,6.5,36
Admiralty,2017,5,13,,,,,,,,,
Admiralty,2017,5,14,4.8,4.6,4.8,4.8,,,,7.6,25.2
Admiralty,2017,5,15,12.4,11.4,11.6,11.8,28.1,31.5,24.9,6.1,44.6
Admiralty,2017,5,16,1.8,1.8,1.8,1.8,28.9,32.8,27,5.8,33.8
Admiralty,2017,5,17,,,,,,,,,
Admiralty,2017,5,18,0,0,0,0,,,,7.9,40
Admiralty,2017,5,19,0.2,0.2,0.2,0.2,29.6,32.9,27.9,5.8,25.9
Admiralty,2017,5,20,0,0,0,0,29.9,34.1,28,5.4,28.4
Admiralty,2017,5,21,,,,,,,,,
Admiralty,2017,5,22,,,,,,,,,
Admiralty,2017,5,23,1.6,1.6,1.6,1.6,,33.5,27.2,6.5,31.3
Admiralty,2017,5,24,29,12,14.6,23.8,26.4,29.2,23.3,6.5,46.1
Admiralty,2017,5,25,0,0,0,0,28.1,32.1,25.1,6.8,32.8
Admiralty,2017,5,26,,,,,,,,,
Admiralty,2017,5,27,1.2,0.6,0.6,1,27.5,32.9,25.5,5.8,43.9
Admiralty,2017,5,28,0,0,0,0,28.9,31.8,26,5.8,20.9
Admiralty,2017,5,29,2.6,2.2,2.6,2.6,,,,6.5,32.8
Admiralty,2017,5,30,12,5.2,5.6,10.6,26.6,30.2,23.2,6.5,44.6
Admiralty,2017,5,31,42,33.2,36.4,38,28.1,34.7,23,6.8,53.3
Admiralty,2017,6,1,6.2,1.8,2.6,4.8,,,,6.1,20.5
Admiralty,2017,6,2,0,0,0,0,29.3,33,27.2,5.4,18.4
Admiralty,2017,6,3,0,0,0,0,30.1,34.3,27.6,6.1,26.3
Admiralty,2017,6,4,0,0,0,0,30.4,34.1,28,6.8,26.3
Admiralty,2017,6,5,0,0,0,0,,,,6.1,23
Admiralty,2017,6,6,0,0,0,0,29.9,32.9,28.3,6.5,25.6
Admiralty,2017,6,7,0.4,0.4,0.4,0.4,29.8,34.4,26.8,6.5,24.1
Admiralty,2017,6,8,5.2,5,5,5,29.1,33.6,27,8.6,29.2
Admiralty,2017,6,9,0,0,0,0,,,,6.5,23
Admiralty,2017,6,10,11.4,6.4,6.4,6.4,28.4,33.8,24.8,6.1,30.2
Admiralty,2017,6,11,0,0,0,0,28.2,32.5,24.8,6.1,26.6
Admiralty,2017,6,12,0,0,0,0,,,,6.1,19.8
Admiralty,2017,6,13,0,0,0,0,29,33.3,25.7,7.6,34.2
Admiralty,2017,6,14,0.2,0.2,0.2,0.2,27.4,32.3,24.8,7.2,41
Admiralty,2017,6,15,0,0,0,0,,,,5.8,13.3
Admiralty,2017,6,16,0,0,0,0,,,,6.8,27.4
Admiralty,2017,6,17,0,0,0,0,29,34.2,25.7,6.1,23
Admiralty,2017,6,18,24,15.4,19.8,20.4,26.8,29.9,23,7.6,54
Admiralty,2017,6,19,0,0,0,0,,,,6.5,27
Admiralty,2017,6,20,0,0,0,0,29.1,32.8,25.8,6.1,28.4
Admiralty,2017,6,21,0,0,0,0,28.5,32.1,27.1,5.4,22.3
Admiralty,2017,6,22,0,0,0,0,,,,4.3,11.5
Admiralty,2017,6,23,1.2,0.8,1,1,,,,9.7,67.3
Admiralty,2017,6,24,0,0,0,0,28.8,32.3,26,6.1,22.3
Admiralty,2017,6,25,7.6,5.2,6.8,7.6,27.4,30.2,24,4.7,41.8
Admiralty,2017,6,26,,,,,,,,,
Admiralty,2017,6,27,,,,,,,,,
Admiralty,2017,6,28,14.8,12.4,13.8,13.8,27,32.9,24.2,5.4,35.3
Admiralty,2017,6,29,,,,,,,,,
Admiralty,2017,6,30,0,0,0,0,,,,6.1,20.9
Admiralty,2017,7,1,0,0,0,0,29.3,32.6,26.9,6.5,28.8
Admiralty,2017,7,2,,,,,,,,,
Admiralty,2017,7,3,,,,,,,,,
Admiralty,2017,7,4,0,0,0,0,28.7,32.2,25.8,6.1,27.4
Admiralty,2017,7,5,,,,,,,,,
Admiralty,2017,7,6,0,0,0,0,,,,7.6,32
Admiralty,2017,7,7,0,0,0,0,28.9,31.9,26.6,6.8,29.5
Admiralty,2017,7,8,3.4,2.2,2.2,3.4,28.3,31.5,24.8,6.8,33.1
Admiralty,2017,7,9,,,,,,,,,
Admiralty,2017,7,10,0.6,0.6,0.6,0.6,,,,6.1,27
Admiralty,2017,7,11,0.6,0.4,0.4,0.6,27.7,29.9,25.7,8.3,32
Admiralty,2017,7,12,6.8,2.4,4,5.8,26.1,28.1,23.2,7.2,47.5
Admiralty,2017,7,13,6,3.2,3.4,5.6,27.5,31.4,24.7,5.8,28.8
Admiralty,2017,7,14,35,19.6,30.4,33.6,26.1,28.3,22.9,5,54.4
Admiralty,2017,7,15,0.2,0.2,0.2,0.2,27.4,31.7,24.4,6.5,28.4
Admiralty,2017,7,16,0,0,0,0,28.5,32.4,26.3,9,40.3
Admiralty,2017,7,17,0,0,0,0,28.8,32.1,26.4,7.6,36
Admiralty,2017,7,18,0,0,0,0,28.7,31.3,27,6.8,28.4
Admiralty,2017,7,19,0,0,0,0,28.9,32.2,26.5,6.1,21.6
Admiralty,2017,7,20,0.4,0.4,0.4,0.4,28.5,31.6,26.9,6.1,25.2
Admiralty,2017,7,21,0,0,0,0,29.5,33.1,27.2,7.2,25.9
Admiralty,2017,7,22,0,0,0,0,29.8,33.8,27.5,7.6,24.1
Admiralty,2017,7,23,0,0,0,0,,,,7.6,27.4
Admiralty,2017,7,24,,,,,,,,,
Admiralty,2017,7,25,,,,,,,,,
Admiralty,2017,7,26,,,,,,,,,
Admiralty,2017,7,27,,,,,,,,,
Admiralty,2017,7,28,,,,,,,,,
Admiralty,2017,7,29,,,,,,,,,
Admiralty,2017,7,30,,,,,,,,,
Admiralty,2017,7,31,,,,,,,,,
Admiralty,2017,8,1,,,,,29.5,33,25.2,7.2,56.9
Admiralty,2017,8,2,,,,,29.5,32.4,28,9,33.8
Admiralty,2017,8,3,,,,,29.2,32.3,27,8.3,37.8
Admiralty,2017,8,4,,,,,29.4,33.1,27.1,7.9,29.2
Admiralty,2017,8,5,,,,,29.5,33,27.4,8.6,31.3
Admiralty,2017,8,6,,,,,28.8,33.7,25.7,7.6,33.5
Admiralty,2017,8,7,,,,,28.4,31.1,25.7,6.8,29.9
Admiralty,2017,8,8,,,,,27.2,29.8,24.1,7.2,34.9
Admiralty,2017,8,9,,,,,27.2,30.9,24.7,6.8,28.4
Admiralty,2017,8,10,,,,,28.7,32.2,25.5,6.1,33.1
Admiralty,2017,8,11,30.8,17,23,25.4,26.6,29.3,23.3,5,33.5
Admiralty,2017,8,12,5,3.4,3.6,4.6,26.3,28.9,24.3,6.5,29.5
Admiralty,2017,8,13,0,0,0,0,26.9,28.7,25,7.2,23.8
Admiralty,2017,8,14,0,0,0,0,28.2,32,25.5,6.1,27.4
Admiralty,2017,8,15,11.2,6.4,10.2,11.2,26.2,27.5,23,6.5,33.5
Admiralty,2017,8,16,0,0,0,0,28.2,32.6,25.5,5.4,24.1
Admiralty,2017,8,17,66.2,45.4,57.4,61.6,26.9,31.4,23,8.3,38.2
Admiralty,2017,8,18,3.8,3.6,3.6,3.6,27.2,31.2,24.4,7.2,35.6
Admiralty,2017,8,19,0,0,0,0,28.3,32.8,26.3,8.3,42.8
Admiralty,2017,8,20,0,0,0,0,29.2,32.6,26.9,7.6,29.5
Admiralty,2017,8,21,14.6,11.8,14.4,14.6,28.1,32.8,25.2,6.8,32.4
Admiralty,2017,8,22,0,0,0,0,27.3,29.4,25,6.8,29.9
Admiralty,2017,8,23,0,0,0,0,29,32.5,26,6.5,29.5
Admiralty,2017,8,24,0,0,0,0,28.6,32,26,6.5,36.4
Admiralty,2017,8,25,0,0,0,0,28.1,31.5,25.5,6.8,29.5
Admiralty,2017,8,26,0,0,0,0,28.6,32,26.2,6.1,27.4
Admiralty,2017,8,27,0,0,0,0,27.5,31.5,25,6.8,32.8
Admiralty,2017,8,28,0,0,0,0,28,31.8,26.1,5.8,24.8
Admiralty,2017,8,29,0.2,0.2,0.2,0.2,26.7,29.4,25,5.8,22.3
Admiralty,2017,8,30,0.4,0.2,0.2,0.2,27.3,32.5,25.3,6.5,34.9
Admiralty,2017,8,31,0.4,0.4,0.4,0.4,28.6,32.8,25.2,7.9,29.5
Admiralty,2017,9,1,1.2,1.2,1.2,1.2,29.4,33.1,27.2,8.3,32
Admiralty,2017,9,2,0,0,0,0,28.8,34.3,25.8,9,31.3
Admiralty,2017,9,3,0,0,0,0,29.2,32.1,27.4,11.2,36.7
Admiralty,2017,9,4,0,0,0,0,28.9,32.7,25.5,6.1,31.7
Admiralty,2017,9,5,0.8,0.4,0.4,0.4,28.7,32.2,26.1,7.6,33.5
Admiralty,2017,9,6,9.8,7,9.4,9.6,26.8,29.6,24,5.4,28.4
Admiralty,2017,9,7,0,0,0,0,28.4,32.5,25.5,5.8,25.2
Admiralty,2017,9,8,37.4,21.8,29.8,37.4,27.2,32.4,23.5,6.5,49.7
Admiralty,2017,9,9,0.2,0.2,0.2,0.2,28,32,26,4.3,35.6
Admiralty,2017,9,10,1.4,0.6,0.6,0.6,27.2,31.1,25.2,5.8,47.5
Admiralty,2017,9,11,16.4,14,14.8,15.2,26.2,29.9,23,6.1,34.2
Admiralty,2017,9,12,0,0,0,0,28.8,33.8,25.2,6.1,25.6
Admiralty,2017,9,13,0,0,0,0,29.3,33.6,25.5,6.8,26.6
Admiralty,2017,9,14,7.4,3.8,3.8,3.8,27.9,31.2,25.7,5,33.8
Admiralty,2017,9,15,4.4,1.4,1.8,2.4,26.8,28.7,25.1,5,31
Admiralty,2017,9,16,0.6,0.4,0.6,0.6,27,30.1,24.3,7.9,33.8
Admiralty,2017,9,17,1.6,1,1.2,1.2,28.7,33.6,26.7,7.9,40.7
Admiralty,2017,9,18,21.2,17.8,19,20,26.3,31.7,22.1,5.4,60.8
Admiralty,2017,9,19,14.2,9.6,10.4,11.2,26.1,30.2,24,5.8,28.4
Admiralty,2017,9,20,5.6,3.8,3.8,3.8,26.8,30,23.9,8.3,46.1
Admiralty,2017,9,21,7.6,3.4,4.4,6,26.8,30.7,23.5,6.1,39.6
Admiralty,2017,9,22,3.8,3.8,3.8,3.8,28.4,31.8,24.8,5.8,32
Admiralty,2017,9,23,1,0.6,1,1,28.8,32.9,25.3,5.8,28.4
Admiralty,2017,9,24,0.2,0.2,0.2,0.2,28.7,32.6,24.9,5.8,36.7
Admiralty,2017,9,25,3.2,2.8,3.2,3.2,28.3,32.7,24.1,6.5,49.3
Admiralty,2017,9,26,7.4,6.2,7.2,7.2,26.8,32.6,23.7,5.8,47.5
Admiralty,2017,9,27,0,0,0,0,27.4,30.6,24.4,6.1,34.2
Admiralty,2017,9,28,0.4,0.2,0.4,0.4,28,31.2,25.3,5,28.1
Admiralty,2017,9,29,14.4,8,12.2,14.2,26.9,29.7,23,6.5,51.8
Admiralty,2017,9,30,0,0,0,0,27.5,30.7,25.5,9,33.8
Admiralty,2017,10,1,11.2,7,7.6,8.4,26.6,30,25.3,6.1,29.5
Admiralty,2017,10,2,0,0,0,0,27.5,31.4,24.8,6.8,32.4
Admiralty,2017,10,3,0.2,0.2,0.2,0.2,27.2,32.1,25.6,6.1,29.9
Admiralty,2017,10,4,8.8,4.6,7.4,7.8,25.6,27.6,22.9,5.8,38.5
Admiralty,2017,10,5,2.4,2,2.2,2.2,26.8,30.8,24.3,5,25.6
Admiralty,2017,10,6,23.2,18.2,18.4,23.2,27.2,32.8,24.5,5.4,29.9
Admiralty,2017,10,7,11.4,5.4,8.4,11.4,27.3,33.2,24.1,6.5,42.8
Admiralty,2017,10,8,5.2,4.4,4.8,5,27.1,32,24.6,6.1,31.3
Admiralty,2017,10,9,4,3.4,3.8,4,27.9,32.1,24,8.3,33.1
Admiralty,2017,10,10,1.4,0.4,0.6,0.6,28,32.3,24,6.8,28.1
Admiralty,2017,10,11,10.4,8.6,9.6,10.2,28.3,32.1,23.7,8.3,41.4
Admiralty,2017,10,12,1.2,0.6,0.6,0.6,27.2,29.4,24.7,5.8,29.9
Admiralty,2017,10,13,1.8,1,1.2,1.6,27,30.6,24.4,7.6,35.6
Admiralty,2017,10,14,0,0,0,0,29.2,33.3,26.4,7.2,25.2
Admiralty,2017,10,15,0,0,0,0,29.6,33.5,26.9,7.2,29.9
Admiralty,2017,10,16,2.2,2.2,2.2,2.2,28.8,32.3,24,7.2,45.4
Admiralty,2017,10,17,0,0,0,0,30.3,34.1,27.6,6.1,28.8
Admiralty,2017,10,18,0,0,0,0,30.3,34.8,26.8,8.3,29.2
Admiralty,2017,10,19,0,0,0,0,29.6,33.3,27,7.6,29.2
Admiralty,2017,10,20,0,0,0,0,29.5,33.8,26.2,7.2,26.3
Admiralty,2017,10,21,0,0,0,0,29.7,33.8,26.9,7.6,31.7
Admiralty,2017,10,22,0,0,0,0,29.1,32,27,7.2,28.4
Admiralty,2017,10,23,0,0,0,0,28.3,31.2,26.7,6.1,24.5
Admiralty,2017,10,24,1.8,1.6,1.6,1.6,27.4,31.4,25.9,6.1,22.3
Admiralty,2017,10,25,6.2,5.8,6,6.2,27.7,35.3,25.3,6.8,34.9
Admiralty,2017,10,26,0.2,0.2,0.2,0.2,27.7,32.9,25.8,6.1,23
Admiralty,2017,10,27,0,0,0,0,27.6,31.3,25.6,6.1,23.8
Admiralty,2017,10,28,0,0,0,0,28.4,33.4,25.5,9,34.2
Admiralty,2017,10,29,14.6,13.4,14.2,14.4,26.4,32,24.3,6.5,39.2
Admiralty,2017,10,30,5.2,2.2,2.2,3.2,26.5,29.1,24.7,6.1,23.8
Admiralty,2017,10,31,3.4,2.4,2.8,3.2,26.1,28.2,23.2,6.1,53.3
Admiralty,2017,11,1,0,0,0,0,27.4,31.9,25.3,6.1,28.1
Admiralty,2017,11,2,0,0,0,0,27.5,30.4,25.3,6.5,31
Admiralty,2017,11,3,22.8,17.4,20.8,21.2,27.6,32.1,23.7,7.6,38.9
Admiralty,2017,11,4,7.6,1.4,2.4,4,27.1,32.8,23.9,6.5,44.6
Admiralty,2017,11,5,16.6,12.6,15.4,15.4,27.9,32.5,24.6,5.8,20.9
Admiralty,2017,11,6,54.8,18,23.4,28.8,26.2,30.1,22.7,6.1,24.1
Admiralty,2017,11,7,4,2.2,2.8,3.8,26.6,30.8,24.8,6.1,23.8
Admiralty,2017,11,8,2.8,2.4,2.6,2.8,26.7,30.3,23.9,10.4,33.5
Admiralty,2017,11,9,62.2,26.2,29.4,43.8,26.4,31.8,23.2,7.2,29.2
Admiralty,2017,11,10,56.8,40.8,47.4,53.4,26,31.4,23.4,5.8,31.7
Admiralty,2017,11,11,20.4,9,13.2,18.2,25.7,29.7,24.4,4.7,38.2
Admiralty,2017,11,12,0.8,0.6,0.6,0.6,27.2,30.3,25.1,7.6,34.9
Admiralty,2017,11,13,12,9.4,11.2,11.8,27.4,33.8,25,6.1,42.8
Admiralty,2017,11,14,55.2,27.8,38.8,48.4,25.9,27.1,23.3,6.5,29.2
Admiralty,2017,11,15,0,0,0,0,26.9,31.6,24.8,6.8,29.5
Admiralty,2017,11,16,16.2,14.4,16.2,16.2,27.8,33,25,6.5,31.3
Admiralty,2017,11,17,0.2,0.2,0.2,0.2,27.5,31.7,24.2,6.5,44.3
Admiralty,2017,11,18,58,47.8,55.6,56.4,27.6,34.5,23.2,5,40.3
Admiralty,2017,11,19,0,0,0,0,28.2,31.7,26.1,7.2,28.4
Admiralty,2017,11,20,,,,,,,,,
Admiralty,2017,11,21,,,,,,,,,
Admiralty,2017,11,22,,,,,,,,,
Admiralty,2017,11,23,,,,,,,,,
Admiralty,2017,11,24,,,,,,,,,
Admiralty,2017,11,25,,,,,,,,,
Admiralty,2017,11,26,,,,,,,,,
Admiralty,2017,11,27,,,,,,,,,
Admiralty,2017,11,28,,,,,,,,,
Admiralty,2017,11,29,,,,,,,,,
Admiralty,2017,11,30,,,,,,,,,
Admiralty,2017,12,1,,,,,,,,,
Admiralty,2017,12,2,,,,,,,,,
Admiralty,2017,12,3,,,,,,,,,
Admiralty,2017,12,4,,,,,,,,,
Admiralty,2017,12,5,,,,,,,,,
Admiralty,2017,12,6,,,,,,,,,
Admiralty,2017,12,7,,,,,,,,,
Admiralty,2017,12,8,,,,,,,,,
Admiralty,2017,12,9,,,,,,,,,
Admiralty,2017,12,10,,,,,,,,,
Admiralty,2017,12,11,,,,,,,,,
Admiralty,2017,12,12,,,,,,,,,
Admiralty,2017,12,13,,,,,,,,,
Admiralty,2017,12,14,,,,,,,,,
Admiralty,2017,12,15,,,,,,,,,
Admiralty,2017,12,16,,,,,,,,,
Admiralty,2017,12,17,,,,,,,,,
Admiralty,2017,12,18,,,,,,,,,
Admiralty,2017,12,19,,,,,,,,,
Admiralty,2017,12,20,,,,,,,,,
Admiralty,2017,12,21,,,,,,,,,
Admiralty,2017,12,22,,,,,,,,,
Admiralty,2017,12,23,,,,,,,,,
Admiralty,2017,12,24,,,,,,,,,
Admiralty,2017,12,25,,,,,,,,,
Admiralty,2017,12,26,,,,,,,,,
Admiralty,2017,12,27,,,,,,,,,
Admiralty,2017,12,28,,,,,,,,,
Admiralty,2017,12,29,,,,,,,,,
Admiralty,2017,12,30,,,,,,,,,
Admiralty,2017,12,31,,,,,,,,,
Admiralty,2018,1,1,,,,,,,,,
Admiralty,2018,1,2,,,,,,,,,
Admiralty,2018,1,3,,,,,,,,,
Admiralty,2018,1,4,,,,,,,,,
Admiralty,2018,1,5,5,2,3.6,5,25.9,28.2,24.8,5.8,18
Admiralty,2018,1,6,0,0,0,0,27.1,31.2,24.6,6.8,23
Admiralty,2018,1,7,2.4,2,2,2.4,26.6,32.1,24.2,9,28.8
Admiralty,2018,1,8,48,17,26,35.2,26.3,31.6,22.6,6.8,22.3
Admiralty,2018,1,9,7.2,5.2,7,7,26.9,32.1,25.1,8.6,32.4
Admiralty,2018,1,10,22.2,3.2,5.6,9,24.4,26.3,23.1,8.6,29.2
Admiralty,2018,1,11,14.4,1,1.6,2.8,23.4,25.4,21.7,10.8,40
Admiralty,2018,1,12,8.6,0.8,1.4,2,22.5,23.4,21.7,11.5,33.5
Admiralty,2018,1,13,15.6,3.4,4.2,5.8,22.7,23.4,22,9.4,24.8
Admiralty,2018,1,14,5.8,1,1.6,2.8,23.1,24.8,21.2,11.5,38.2
Admiralty,2018,1,15,0.6,0.4,0.4,0.6,24.5,27.3,22.6,10.8,33.8
Admiralty,2018,1,16,0,0,0,0,25.9,29.1,23.3,11.5,28.4
Admiralty,2018,1,17,0,0,0,0,27,31,24.6,13.3,35.6
Admiralty,2018,1,18,0,0,0,0,27,31.1,24.5,13.7,35.3
Admiralty,2018,1,19,5.6,3.2,3.2,5.2,26.7,33.4,24.1,9,37.4
Admiralty,2018,1,20,6.8,5.6,5.6,5.6,26.3,33.2,24.7,6.8,32.4
Admiralty,2018,1,21,1.6,1.6,1.6,1.6,27.6,33.6,24.2,9.4,28.4
Admiralty,2018,1,22,0,0,0,0,27.7,31.9,25.1,8.3,35.6
Admiralty,2018,1,23,20,11.4,13,20,26.7,30,24.1,8.3,36
Admiralty,2018,1,24,5.4,3.2,4,4.8,26.6,31.6,23.5,7.6,34.6
Admiralty,2018,1,25,12,9,9.8,12,26.7,31.6,24.1,7.9,29.5
Admiralty,2018,1,26,0.4,0.4,0.4,0.4,26.4,31.3,24.8,8.3,34.6
Admiralty,2018,1,27,0,0,0,0,27.5,33.1,24.8,9,28.1
Admiralty,2018,1,28,28,22.8,27.4,27.8,26.6,33,23,9,44.6
Admiralty,2018,1,29,0,0,0,0,27.5,32.3,24.1,9.7,34.6
Admiralty,2018,1,30,8.4,7.6,8,8.4,27.7,34.7,25.4,9.4,44.3
Admiralty,2018,1,31,5.6,2.6,2.8,5.4,27.7,33.1,23.9,12.2,32.4
Admiralty,2018,2,1,3.8,3.8,3.8,3.8,28,31.8,25.8,15.8,42.5
Admiralty,2018,2,2,5.8,1.2,2,3.2,25.2,26.5,23.9,12.6,36.4
Admiralty,2018,2,3,0.2,0.2,0.2,0.2,26.8,30.5,24.3,15.8,49.7
Admiralty,2018,2,4,1.4,1,1,1,26,29.3,24.5,15.8,55.4
Admiralty,2018,2,5,0,0,0,0,26.4,30,24.5,17.6,54
Admiralty,2018,2,6,0,0,0,0,26.1,29.8,23.9,16.2,41.8
Admiralty,2018,2,7,0,0,0,0,25.4,27.9,23.9,14,42.5
Admiralty,2018,2,8,0,0,0,0,25.9,29.3,23.5,14.8,40
Admiralty,2018,2,9,0,0,0,0,26.1,30.9,23.3,16.9,47.9
Admiralty,2018,2,10,0,0,0,0,26,30.7,23.1,14.4,36.7
Admiralty,2018,2,11,0,0,0,0,26.5,31.2,23.6,14.8,39.2
Admiralty,2018,2,12,0,0,0,0,26.8,31.2,23.9,17.6,45.7
Admiralty,2018,2,13,0,0,0,0,26.8,31.7,24.2,15.1,42.1
Admiralty,2018,2,14,0,0,0,0,26.5,30.6,24.1,15.1,41.4
Admiralty,2018,2,15,1.8,1.4,1.4,1.8,27.2,32.9,24.3,10.1,33.1
Admiralty,2018,2,16,0,0,0,0,27.5,33,24.4,9.7,28.8
Admiralty,2018,2,17,1.2,0.8,1.2,1.2,27.2,33.4,24.2,10.8,33.8
Admiralty,2018,2,18,0,0,0,0,27.3,33.6,24.8,11.5,33.8
Admiralty,2018,2,19,0,0,0,0,27.1,32,23.9,15.5,41.4
Admiralty,2018,2,20,0,0,0,0,27.3,31.9,24.5,14,37.8
Admiralty,2018,2,21,0,0,0,0,27.4,31.3,24.9,14.8,40.3
Admiralty,2018,2,22,0,0,0,0,27.7,33.8,24.5,13,42.5
Admiralty,2018,2,23,12.4,11.4,11.6,12,26.4,31.5,23.3,10.1,40.7
Admiralty,2018,2,24,3.4,1.4,2.4,3.2,25.1,26.9,23.8,10.4,33.5
Admiralty,2018,2,25,0,0,0,0,26.8,30.4,24.6,12.6,33.1
Admiralty,2018,2,26,0,0,0,0,27.1,30.4,25.1,15.5,42.5
Admiralty,2018,2,27,0,0,0,0,27.1,31.3,24.7,13.3,41.4
Admiralty,2018,2,28,49.6,28.6,33.6,47.8,27.4,33.4,23.5,10.8,43.2
Admiralty,2018,3,1,0,0,0,0,27.6,32,25.1,11.5,35.6
Admiralty,2018,3,2,19.2,14.4,18,19.2,27.1,32.7,24.6,8.3,29.2
Admiralty,2018,3,3,3,2,2,3,27.2,32.1,25.6,9.7,33.5
Admiralty,2018,3,4,4.8,4,4.8,4.8,27.4,34.8,24.6,6.1,25.6
Admiralty,2018,3,5,0,0,0,0,28.1,33.1,25.5,13.7,39.2
Admiralty,2018,3,6,0,0,0,0,28.5,35.6,25.1,7.2,36.7
Admiralty,2018,3,7,8.6,5.2,6.6,7.2,26.1,28.5,24.1,8.6,39.6
Admiralty,2018,3,8,0,0,0,0,26.6,29.3,24.8,10.4,35.6
Admiralty,2018,3,9,0,0,0,0,27.9,31.7,25.1,16.2,47.5
Admiralty,2018,3,10,9,4.8,5,5.6,26.8,29.7,24.6,16.9,58.3
Admiralty,2018,3,11,0,0,0,0,27.2,30.7,24.8,15.5,44.3
Admiralty,2018,3,12,0,0,0,0,27.5,30.7,25.2,13.3,40.3
Admiralty,2018,3,13,0,0,0,0,27.7,31.5,25.5,12.2,41
Admiralty,2018,3,14,0,0,0,0,28.1,33.2,25.4,11.2,36
Admiralty,2018,3,15,0,0,0,0,28.5,34.8,25.2,9.7,27.4
Admiralty,2018,3,16,0,0,0,0,28.2,33,26.4,13,33.8
Admiralty,2018,3,17,0,0,0,0,28.4,33.6,25.9,12.2,35.3
Admiralty,2018,3,18,0,0,0,0,28.1,32.1,25.7,14,41.4
Admiralty,2018,3,19,0.6,0.6,0.6,0.6,28.4,33.6,25.7,11.5,32.8
Admiralty,2018,3,20,0,0,0,0,28.1,33.5,26,10.4,32.8
Admiralty,2018,3,21,0,0,0,0,27.9,32.6,25.6,8.3,37.4
Admiralty,2018,3,22,0,0,0,0,28.5,33.1,26.2,16.2,41.8
Admiralty,2018,3,23,0,0,0,0,28.4,32.7,25.9,15.1,38.2
Admiralty,2018,3,24,0,0,0,0,27.9,32.2,24.9,12.6,41
Admiralty,2018,3,25,2.4,1,1.2,1.2,26.6,30.3,24.6,8.3,29.9
Admiralty,2018,3,26,0,0,0,0,27.5,32.3,25.5,10.4,42.1
Admiralty,2018,3,27,3,1.2,1.4,1.8,25.1,27.3,23.5,10.8,36.7
Admiralty,2018,3,28,11.6,9.8,10.4,11,26.4,33.3,23,7.2,40
Admiralty,2018,3,29,2.6,1.8,2.4,2.6,26.5,30.8,24.3,6.8,27.7
Admiralty,2018,3,30,9,4.2,7,7.4,26.1,32.1,22.4,6.1,32.8
Admiralty,2018,3,31,0,0,0,0,27.5,33.6,24.7,8.3,36
Admiralty,2018,4,1,32.2,18,29.8,32.2,27,32.3,22.6,9,27
Admiralty,2018,4,2,0.2,0.2,0.2,0.2,28.1,32.5,25.5,9.7,34.6
Admiralty,2018,4,3,0,0,0,0,28.3,32.5,25.9,11.9,36.4
Admiralty,2018,4,4,0,0,0,0,28.2,32.7,25.8,12.2,33.1
Admiralty,2018,4,5,0,0,0,0,28.1,33.4,25.3,11.5,31
Admiralty,2018,4,6,0,0,0,0,28.1,33.3,25.2,10.1,34.6
Admiralty,2018,4,7,2.8,2,2.2,2.4,27.6,32.8,25.5,11.5,37.1
Admiralty,2018,4,8,0,0,0,0,27.9,31.4,26,14.8,38.9
Admiralty,2018,4,9,0,0,0,0,28.3,31.9,26.1,16.6,46.8
Admiralty,2018,4,10,0,0,0,0,28.5,32.9,26,9.7,31.7
Admiralty,2018,4,11,0,0,0,0,28.9,33.2,25.8,11.9,35.6
Admiralty,2018,4,12,0,0,0,0,29.1,33.6,26.5,10.8,32.8
Admiralty,2018,4,13,0,0,0,0,29.1,33.3,26.7,13.7,43.2
Admiralty,2018,4,14,28.6,28.2,28.6,28.6,27.4,30.9,24.3,6.5,32
Admiralty,2018,4,15,15.6,8.6,9.8,10.8,26.7,32.7,24.4,6.8,36.4
Admiralty,2018,4,16,2.6,1.4,1.4,2,26,30.1,24.9,6.5,30.6
Admiralty,2018,4,17,0.2,0.2,0.2,0.2,27.3,33.1,25,6.5,25.9
Admiralty,2018,4,18,0,0,0,0,28.5,32.5,25.7,11.9,36.4
Admiralty,2018,4,19,1.2,1,1,1,27.7,32.5,25.6,7.9,43.2
Admiralty,2018,4,20,27.6,24.6,27.2,27.6,27.1,32.1,24,8.6,33.5
Admiralty,2018,4,21,13.4,6.6,9.8,12.2,26.6,32.4,24.5,5.8,31
Admiralty,2018,4,22,12,11.6,11.6,11.6,27.4,33.8,25,5.8,34.2
Admiralty,2018,4,23,1,0.6,0.8,1,26.9,32.9,24.3,6.1,36
Admiralty,2018,4,24,0.8,0.8,0.8,0.8,28,31.3,25.1,6.5,22.7
Admiralty,2018,4,25,0,0,0,0,29.5,33.2,26.1,7.6,27.7
Admiralty,2018,4,26,30,27.6,27.8,30,28.6,33.9,24,8.3,51.8
Admiralty,2018,4,27,15.8,5.8,11,14.2,26.4,33.2,22.9,6.8,43.2
Admiralty,2018,4,28,54.2,45.6,53.8,54.2,27.1,34.8,22,6.1,56.5
Admiralty,2018,4,29,0,0,0,0,29.2,33.6,24.8,6.5,32
Admiralty,2018,4,30,6.4,5.6,6.4,6.4,28.3,33.5,24.5,9,39.6
